candidate_id,concept,facet_id,automatic_decision,mean_target_score,mean_target_margin,manual_decision,manual_notes,description
slot_24__wolf__r04__c244,wolf,movement,accepted,0.7665873467922211,0.6539955254023274,unset,,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior."
slot_24__wolf__r04__c245,wolf,movement,reject,0.11620098352432251,-0.5853054523468018,unset,,"Silent stepping between closely spaced pines distinguishes thick-coated howling sentinel near an open grassy clearing, where surrounding plants provide scale."
slot_24__wolf__r04__c248,wolf,movement,borderline,0.1699099838733673,-0.2787552773952484,unset,,"Beside a sunlit garden path, wild gray pack predator reveals a rapid pursuit over broken mountain ground; the setting supports the behavior."
slot_25__deer__r01__c003,deer,movement,reject,0.23507653176784515,-0.44508935511112213,unset,,"Quiet single-file walking along a forest trail distinguishes split-hoofed trail visitor near a narrow riverside path, where the background preserves its outline."
slot_25__deer__r01__c004,deer,movement,borderline,0.18020261824131012,-0.20037059485912323,unset,,"Against a shallow stream bank, careful stepping through shallow meadow water defines alert brown forest browser; the head and torso remain visible."
slot_25__deer__r02__c083,deer,movement,rejected,0.3917783300081889,-0.17384411642948785,unset,,"A clear view shows alert brown forest browser with a sudden white-tail retreat into dense cover, as the background preserves its outline."
slot_25__deer__r02__c084,deer,movement,reject,0.05918588116765022,-0.877398531883955,unset,,"Long-legged herd grazer displays swift running across an open clearing beside a shallow stream bank, while the head and torso remain visible."
slot_25__deer__r03__c161,deer,movement,accepted,0.9582643906275431,0.9408498726164302,unset,,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level."
slot_25__deer__r03__c162,deer,movement,borderline,0.2989100515842438,0.09692031145095825,unset,,"Against a misty hillside, quiet single-file walking along a forest trail defines alert brown forest browser; its full body stays visible."
slot_25__horse__r01__c002,horse,movement,accepted,0.999278724193573,0.9990353522007354,unset,,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail."
slot_25__horse__r01__c003,horse,movement,accepted,0.9967537720998129,0.9958701861905865,unset,,"Within an open grassy clearing, saddle-trained trail companion demonstrates an extended gallop across open pasture, where the pose shows balanced proportions."
slot_25__rabbit__r01__c001,rabbit,movement,accepted,0.8932115236918131,0.8497364585443089,unset,,"Within a rocky meadow, round-eyed grassland nibbler demonstrates small cautious hops followed by complete stillness, where nearby tracks indicate scale."
slot_25__rabbit__r01__c002,rabbit,movement,reject,0.01055991556495428,-0.6921037444844842,unset,,"Quiet crouching before a swift meadow dash distinguishes quick-footed burrow resident near a pale winter field, where the setting supports the behavior."
slot_25__wolf__r01__c001,wolf,movement,reject,0.227951779961586,-0.39822106063365936,unset,,"Silent stepping between closely spaced pines distinguishes broad-pawed northern hunter near a patch of dense brush, where the moment appears unstaged."
slot_25__wolf__r01__c002,wolf,movement,rejected,0.287085197865963,-0.3690168038010597,unset,,"Against an open grassy clearing, measured circling around an unfamiliar scent defines bushy-tailed woodland tracker; ground contact stays clear."
slot_25__wolf__r02__c081,wolf,movement,reject,0.011648888699710369,-0.9378073262050748,unset,,"A clear view shows bushy-tailed woodland tracker with a rapid pursuit over broken mountain ground, as the moment appears unstaged."
slot_25__wolf__r02__c082,wolf,movement,reject,0.0072729382663965225,-0.9558591451495886,unset,,"Deep-chested roaming predator displays an efficient ground-covering trot through snow beside an open grassy clearing, while ground contact stays clear."
slot_25__wolf__r03__c161,wolf,movement,borderline,0.3076411783695221,-0.08726868033409119,unset,,"Deep-chested roaming predator carries measured circling around an unfamiliar scent across a patch of dense brush; meanwhile, the moment appears unstaged."
slot_25__wolf__r03__c164,wolf,movement,reject,0.0046400343999266624,-0.9259170973673463,unset,,"A clear view shows pale-muzzled forest sentinel with an efficient ground-covering trot through snow, as the pose shows balanced proportions."
slot_25__wolf__r04__c241,wolf,movement,accepted,0.6833990514278412,0.49809411020639044,unset,,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the moment appears unstaged."
slot_25__wolf__r04__c242,wolf,movement,reject,0.14516468346118927,-0.4897490590810776,unset,,"Silent stepping between closely spaced pines distinguishes thick-coated howling sentinel near an open grassy clearing, where ground contact stays clear."
slot_25__wolf__r04__c243,wolf,movement,borderline,0.04218513146042824,-0.21199968084692955,unset,,"Against a weathered wooden gate, measured circling around an unfamiliar scent defines powerful wild pack traveler; soft light preserves surface detail."
slot_25__wolf__r04__c245,wolf,movement,borderline,0.12052006274461746,-0.2487361952662468,unset,,"Beside a sunlit garden path, wild gray pack predator reveals a rapid pursuit over broken mountain ground; the moment appears unstaged."
slot_25__wolf__r05__c323,wolf,movement,accepted,0.94675612449646,0.925468108151108,unset,,"Large gray howling pack hunter displays an efficient ground-covering trot through snow beside a weathered wooden gate, while soft light preserves surface detail."
slot_25__wolf__r05__c325,wolf,movement,accepted,0.5392314145962397,0.2712653229633967,unset,,"Measured circling around an unfamiliar scent distinguishes broad-pawed northern pack tracker near a sunlit garden path, where the moment appears unstaged."
slot_25__wolf__r05__c327,wolf,movement,rejected,0.26380398372809094,-0.08036775887012482,unset,,"Long-legged snow pack hunter carries a rapid pursuit over broken mountain ground across a pale winter field; meanwhile, soft light preserves surface detail."
slot_25__wolf__r05__c328,wolf,movement,accepted,0.738493412733078,0.6287291826059421,unset,,"Beside a broad dirt trail, deep-chested gray pack runner reveals an efficient ground-covering trot through snow; the pose shows balanced proportions."
slot_26__deer__r01__c001,deer,behavior_foraging,borderline,0.1999717801809311,-0.1740446239709854,unset,,Selecting fresh shoots along the forest edge defines a long-legged clearing grazer.
slot_26__deer__r01__c002,deer,behavior_foraging,reject,0.10170849412679672,-0.3784126117825508,unset,,A pale-rumped forest visitor carries browsing tender leaves from low branches.
slot_26__deer__r02__c081,deer,behavior_foraging,accepted,0.9433935880661011,0.9034067137787739,unset,,A long-legged browser shows quiet feeding before dawn near dense cover.
slot_26__deer__r02__c082,deer,behavior_foraging,reject,0.1441844254732132,-0.5447511523962021,unset,,Grazing meadow grass while repeatedly scanning is visible on a pale-rumped grazer.
slot_26__horse__r01__c001,horse,behavior_foraging,accepted,0.9160069624582926,0.8586198855191469,unset,,A muscular farmyard runner has resting upright near familiar herd companions.
slot_26__horse__r01__c002,horse,behavior_foraging,accepted,0.8542003830273946,0.7291886550374329,unset,,Steady grazing with lips clipping short grass defines a swift-maned field traveler.
slot_26__rabbit__r01__c001,rabbit,behavior_foraging,accepted,0.7894170085589091,0.7123272096117338,unset,,A soft-coated meadow nibbler carries chewing leafy stems while remaining near cover.
slot_26__rabbit__r01__c003,rabbit,behavior_foraging,borderline,0.15143851935863495,-0.1126202791929245,unset,,A long-eared ground forager reveals upright scanning between short feeding sessions.
slot_26__wolf__r01__c001,wolf,behavior_foraging,borderline,0.17546777427196503,-0.13743160665035248,unset,,Patient tracking across old snow prints marks a long-legged wilderness hunter.
slot_26__wolf__r01__c002,wolf,behavior_foraging,reject,0.001958110136911273,-0.9614210941363126,unset,,A social mountain predator reveals cooperative pursuit of large hoofed prey.
slot_26__wolf__r02__c081,wolf,behavior_foraging,reject,0.016363197937607765,-0.9285416062921286,unset,,A pale-muzzled sentinel has a coordinated watch before the group advances.
slot_26__wolf__r02__c082,wolf,behavior_foraging,reject,0.0019892656709998846,-0.6191322004888207,unset,,Careful scent inspection along a territorial boundary defines a long-legged tracker.
slot_26__wolf__r03__c161,wolf,behavior_foraging,reject,0.003464445471763611,-0.9074109941720963,unset,,Cooperative pursuit of large hoofed prey identifies a long-legged tracker.
slot_26__wolf__r03__c162,wolf,behavior_foraging,accepted,0.7531470060348511,0.6413597414890925,unset,,A gray pack hunter shows food sharing among an organized family group.
slot_27__deer__r01__c001,deer,behavior_foraging,accepted,0.9926392436027527,0.9883687668479979,unset,,An antlered woodland browser reveals quiet feeding before dawn near dense cover.
slot_27__deer__r01__c002,deer,behavior_foraging,reject,0.026929626241326332,-0.4350455906242132,unset,,Grazing meadow grass while repeatedly scanning identifies a white-tailed meadow grazer.
slot_27__deer__r02__c081,deer,behavior_foraging,borderline,0.18631887435913086,-0.11371353268623352,unset,,Browsing tender leaves from low branches defines a woodland grazer.
slot_27__deer__r02__c082,deer,behavior_foraging,reject,0.01803097501397133,-0.9524203203618526,unset,,A white-tailed browser carries stripping soft bark during a sparse winter.
slot_27__deer__r03__c161,deer,behavior_foraging,reject,0.02384232170879841,-0.9473624359816313,unset,,A white-tailed browser shows grazing meadow grass while repeatedly scanning.
slot_27__deer__r03__c163,deer,behavior_foraging,reject,0.06833028048276901,-0.8581647351384163,unset,,A forest herd grazer has browsing tender leaves from low branches.
slot_27__deer__r04__c241,deer,behavior_foraging,reject,0.13443781435489655,-0.31664545834064484,unset,,Stripping soft bark during a sparse winter marks a split-hoofed grazer.
slot_27__deer__r04__c242,deer,behavior_foraging,accepted,0.7991177439689636,0.6943857620159785,unset,,A forest herd grazer reveals quiet feeding before dawn near dense cover.
slot_27__deer__r04__c244,deer,behavior_foraging,accepted,0.7604026397069296,0.6771435187741494,unset,,A branch-antlered visitor shows selecting fresh shoots along the forest edge.
slot_27__deer__r04__c245,deer,behavior_foraging,borderline,0.1708153784275055,-0.051352038979530334,unset,,Browsing tender leaves from low branches is visible on a clearing grazer.
slot_27__horse__r01__c001,horse,behavior_foraging,accepted,0.7674277226130167,0.5954520534723997,unset,,Selecting fresh grass along the fence line marks a long-maned pasture runner.
slot_27__horse__r01__c002,horse,behavior_foraging,accepted,0.9952749212582906,0.9926345131825656,unset,,A single-hoofed riding companion reveals slow chewing beside a pasture water trough.
slot_27__rabbit__r01__c003,rabbit,behavior_foraging,accepted,0.5426124533017477,0.34253836174805957,unset,,Chewing leafy stems while remaining near cover is visible on a white-tailed garden browser.
slot_27__rabbit__r01__c005,rabbit,behavior_foraging,reject,0.0015789858298376203,-0.9896449454827234,unset,,Upright scanning between short feeding sessions defines a velvet-eared grass grazer.
slot_27__wolf__r01__c001,wolf,behavior_foraging,reject,0.22721897065639496,-0.41761423647403717,unset,,A gray pack hunter shows a coordinated watch before the group advances.
slot_27__wolf__r01__c002,wolf,behavior_foraging,reject,0.023887941613793373,-0.6928734090179205,unset,,Careful scent inspection along a territorial boundary is visible on an amber-eyed pack sentinel.
slot_27__wolf__r02__c081,wolf,behavior_foraging,reject,0.0019532551523298025,-0.9807931075338274,unset,,Cooperative pursuit of large hoofed prey marks a snow pack tracker.
slot_27__wolf__r02__c082,wolf,behavior_foraging,reject,0.002100529847666621,-0.9890731547493488,unset,,A forest pack sentinel reveals food sharing among an organized family group.
slot_27__wolf__r03__c161,wolf,behavior_foraging,reject,0.01686062477529049,-0.9298670087009668,unset,,A forest pack sentinel has careful scent inspection along a territorial boundary.
slot_27__wolf__r03__c162,wolf,behavior_foraging,rejected,0.22055067618687949,-0.31763070821762085,unset,,Patient tracking across old snow prints defines a broad-pawed tracker.
slot_27__wolf__r04__c241,wolf,behavior_foraging,reject,0.020266776904463768,-0.9141149464994669,unset,,Food sharing among an organized family group identifies a broad-pawed pack tracker.
slot_27__wolf__r04__c242,wolf,behavior_foraging,reject,0.19580557942390442,-0.3774072229862213,unset,,An amber-eyed pack hunter shows a coordinated watch before the group advances.
slot_27__wolf__r04__c243,wolf,behavior_foraging,reject,0.20186680555343628,-0.3879852890968323,unset,,Careful scent inspection along a territorial boundary is visible on a northern pack runner.
slot_27__wolf__r04__c244,wolf,behavior_foraging,accepted,0.9019534389177958,0.8405571182568868,unset,,A bushy-tailed pack tracker has patient tracking across old snow prints.
slot_28__deer__r01__c002,deer,behavior_foraging,borderline,0.27194829781850177,0.042384510238965355,unset,,Stripping soft bark during a sparse winter distinguishes spotted forest youngster near a sunlit garden path.
slot_28__deer__r01__c004,deer,behavior_foraging,borderline,0.16630659997463226,-0.12441934645175934,unset,,Split-hoofed trail visitor carries grazing meadow grass while repeatedly scanning across a pale winter field.
slot_28__deer__r02__c082,deer,behavior_foraging,accepted,0.3651384909947713,0.1471535861492157,unset,,A clear view shows graceful clearing grazer with selecting fresh shoots along the forest edge near a sunlit garden path.
slot_28__deer__r02__c084,deer,behavior_foraging,rejected,0.40265950933098793,-0.00998154158393542,unset,,"Within a pale winter field, alert brown forest browser demonstrates stripping soft bark during a sparse winter."
slot_28__deer__r03__c161,deer,behavior_foraging,borderline,0.26840534806251526,0.04345748325188955,unset,,"Against soft morning light, stripping soft bark during a sparse winter defines graceful clearing grazer."
slot_28__deer__r03__c162,deer,behavior_foraging,borderline,0.25296586751937866,-0.07050466537475586,unset,,Split-hoofed trail visitor carries quiet feeding before dawn near dense cover across a sunlit garden path.
slot_28__deer__r04__c241,deer,behavior_foraging,accepted,0.8645804325739542,0.8185143053027181,unset,,Graceful antlered meadow grazer displays selecting fresh shoots along the forest edge beside soft morning light.
slot_28__deer__r04__c242,deer,behavior_foraging,rejected,0.6260762214660645,0.27202604586879414,unset,,"Within a sunlit garden path, fine-hoofed long-legged herd visitor demonstrates browsing tender leaves from low branches."
slot_28__deer__r04__c243,deer,behavior_foraging,accepted,0.9777477184931437,0.9621048594514529,unset,,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.
slot_28__deer__r04__c244,deer,behavior_foraging,rejected,0.42580168942610425,0.07240147391955058,unset,,"Against a pale winter field, quiet feeding before dawn near dense cover defines pale-rumped forest herd grazer."
slot_28__horse__r01__c001,horse,behavior_foraging,accepted,0.9970950285593668,0.9961464499162199,unset,,Single-hoofed riding companion displays steady grazing with lips clipping short grass beside a quiet fence line.
slot_28__horse__r01__c003,horse,behavior_foraging,rejected,0.6607245515721539,0.3273013470073541,unset,,Selecting fresh grass along the fence line distinguishes tall long-faced grazer near a shaded woodland edge.
slot_28__rabbit__r01__c001,rabbit,behavior_foraging,accepted,0.7237816751003265,0.6004549999100467,unset,,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.
slot_28__rabbit__r01__c002,rabbit,behavior_foraging,borderline,0.14243510365486145,-0.18030309677124023,unset,,"Against scattered autumn leaves, upright scanning between short feeding sessions defines round-eyed grassland nibbler."
slot_28__wolf__r01__c001,wolf,behavior_foraging,reject,0.003374973079189658,-0.9577070085797459,unset,,"Against low evening light, cooperative pursuit of large hoofed prey defines amber-eyed pack sentinel."
slot_28__wolf__r01__c002,wolf,behavior_foraging,reject,0.0061419811099767685,-0.6501129660755396,unset,,Broad-pawed northern hunter carries food sharing among an organized family group across a shaded woodland edge.
slot_28__wolf__r02__c081,wolf,behavior_foraging,reject,0.00424756808206439,-0.9895422835834324,unset,,Broad-pawed northern hunter displays careful scent inspection along a territorial boundary beside low evening light.
slot_28__wolf__r02__c082,wolf,behavior_foraging,reject,0.056928060948848724,-0.8531099930405617,unset,,"Within a shaded woodland edge, bushy-tailed woodland tracker demonstrates patient tracking across old snow prints."
slot_28__wolf__r03__c161,wolf,behavior_foraging,reject,0.022693175822496414,-0.8804276399314404,unset,,"Beside low evening light, bushy-tailed woodland tracker reveals food sharing among an organized family group."
slot_28__wolf__r03__c162,wolf,behavior_foraging,borderline,0.16879677772521973,-0.1833113729953766,unset,,Deep-chested roaming predator becomes recognizable through a coordinated watch before the group advances near a shaded woodland edge.
slot_28__wolf__r04__c241,wolf,behavior_foraging,borderline,0.6311581830183665,0.44854986295104027,unset,,Patient tracking across old snow prints distinguishes bushy-tailed mountain pack tracker near low evening light.
slot_28__wolf__r04__c242,wolf,behavior_foraging,reject,0.015602873638272285,-0.7369517218321562,unset,,"Against a shaded woodland edge, cooperative pursuit of large hoofed prey defines pale-muzzled forest pack hunter."
slot_28__wolf__r04__c244,wolf,behavior_foraging,reject,0.014731032773852348,-0.6592284012585878,unset,,"Beside a narrow riverside path, powerful wild pack traveler reveals a coordinated watch before the group advances."
slot_28__wolf__r04__c245,wolf,behavior_foraging,accepted,0.9914788007736206,0.9868723880499601,unset,,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.
slot_29__deer__r01__c001,deer,behavior_foraging,borderline,0.1400204747915268,-0.1568419486284256,unset,,"Split-hoofed trail visitor carries grazing meadow grass while repeatedly scanning across a pale winter field; meanwhile, the posture remains natural."
slot_29__deer__r01__c004,deer,behavior_foraging,accepted,0.7742322285970052,0.6898698972072452,unset,,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as surrounding plants provide scale."
slot_29__horse__r01__c001,horse,behavior_foraging,accepted,0.9936958948771158,0.9913876439677551,unset,,"Against a misty hillside, slow chewing beside a pasture water trough defines saddle-trained trail companion; the head and torso remain visible."
slot_29__horse__r01__c003,horse,behavior_foraging,accepted,0.9386505881945292,0.9049745509400964,unset,,"Beside a shallow stream bank, upright-eared pasture grazer reveals steady grazing with lips clipping short grass; its full body stays visible."
slot_29__rabbit__r01__c003,rabbit,behavior_foraging,accepted,0.7866586446762085,0.6901305181284746,unset,,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear."
slot_29__rabbit__r01__c004,rabbit,behavior_foraging,rejected,0.5774840917438269,0.21679621748626232,unset,,"Twitch-nosed ground dweller displays upright scanning between short feeding sessions beside a sunlit garden path, while soft light preserves surface detail."
slot_29__wolf__r01__c002,wolf,behavior_foraging,reject,0.012811440043151379,-0.7154762567952275,unset,,"A clear view shows sharp-eared snow traveler with patient tracking across old snow prints, as the head and torso remain visible."
slot_29__wolf__r01__c004,wolf,behavior_foraging,borderline,0.11173791438341141,-0.17813792079687119,unset,,"Within scattered autumn leaves, pale-muzzled forest sentinel demonstrates food sharing among an organized family group, where its full body stays visible."
slot_29__wolf__r02__c081,wolf,behavior_foraging,reject,0.352439284324646,-0.11937001347541809,unset,,"Against a narrow riverside path, food sharing among an organized family group defines sharp-eared snow traveler; the background preserves its outline."
slot_29__wolf__r02__c082,wolf,behavior_foraging,reject,0.1748126596212387,-0.514074519276619,unset,,"Social mountain hunter carries a coordinated watch before the group advances across a shallow stream bank; meanwhile, the head and torso remain visible."
slot_29__wolf__r03__c162,wolf,behavior_foraging,reject,0.0012143264757469296,-0.9838024963391945,unset,,"Within a shallow stream bank, pale-muzzled forest sentinel demonstrates cooperative pursuit of large hoofed prey, where the head and torso remain visible."
slot_29__wolf__r03__c165,wolf,behavior_foraging,borderline,0.09690218418836594,-0.3093241825699806,unset,,"Thick-coated wilderness runner carries careful scent inspection along a territorial boundary across a patch of dense brush; meanwhile, the background preserves its outline."
slot_29__wolf__r04__c244,wolf,behavior_foraging,reject,0.29199448227882385,-0.18082255125045776,unset,,"Broad-pawed northern pack tracker displays cooperative pursuit of large hoofed prey beside scattered autumn leaves, while its full body stays visible."
slot_29__wolf__r04__c245,wolf,behavior_foraging,reject,0.0035021451767534018,-0.9751000257674605,unset,,"Within a patch of dense brush, amber-eyed wilderness pack sentinel demonstrates food sharing among an organized family group, where the background preserves its outline."
slot_29__wolf__r04__c246,wolf,behavior_foraging,reject,0.11525736004114151,-0.42904724925756454,unset,,"A coordinated watch before the group advances distinguishes long-legged snow pack hunter near an open grassy clearing, where the head and torso remain visible."
slot_29__wolf__r04__c247,wolf,behavior_foraging,borderline,0.08033525198698044,-0.17879629880189896,unset,,"Against a weathered wooden gate, careful scent inspection along a territorial boundary defines deep-chested gray pack runner; the viewpoint remains level."
slot_29__wolf__r05__c321,wolf,behavior_foraging,reject,0.06687020510435104,-0.5287828519940376,unset,,"Cooperative pursuit of large hoofed prey distinguishes large gray howling pack hunter near a narrow riverside path, where the background preserves its outline."
slot_29__wolf__r05__c322,wolf,behavior_foraging,reject,0.08149246126413345,-0.4518944248557091,unset,,"Against a shallow stream bank, food sharing among an organized family group defines wild gray pack predator; the head and torso remain visible."
slot_29__wolf__r05__c323,wolf,behavior_foraging,reject,0.08969855308532715,-0.5237067341804504,unset,,"Broad-pawed northern pack tracker carries a coordinated watch before the group advances across a calm farmyard; meanwhile, the viewpoint remains level."
slot_29__wolf__r05__c324,wolf,behavior_foraging,reject,0.04531246796250343,-0.7682560048997402,unset,,"Beside scattered autumn leaves, amber-eyed wilderness pack sentinel reveals careful scent inspection along a territorial boundary; its full body stays visible."
slot_29__wolf__r06__c402,wolf,behavior_foraging,accepted,0.877581775188446,0.7852975899974505,unset,,"Broad-pawed northern pack tracker displays patient tracking across old snow prints beside a shallow stream bank, while the head and torso remain visible."
slot_29__wolf__r06__c403,wolf,behavior_foraging,reject,0.0009369656909257174,-0.8643937900196761,unset,,"Within a calm farmyard, amber-eyed wilderness pack sentinel demonstrates cooperative pursuit of large hoofed prey, where the viewpoint remains level."
slot_29__wolf__r06__c404,wolf,behavior_foraging,accepted,0.3847245474656423,0.07643604278564453,unset,,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible."
slot_29__wolf__r06__c405,wolf,behavior_foraging,borderline,0.32295989990234375,-0.08034786581993103,unset,,"Against a patch of dense brush, a coordinated watch before the group advances defines deep-chested gray pack runner; the background preserves its outline."
slot_30__deer__r01__c001,deer,behavior_foraging,accepted,0.9176991581916809,0.8893414952326566,unset,,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as ground contact stays clear."
slot_30__deer__r01__c002,deer,behavior_foraging,accepted,0.8378684520721436,0.7687999112531543,unset,,"Antlered woodland browser displays quiet feeding before dawn near dense cover beside a shaded woodland edge, while soft light preserves surface detail."
slot_30__deer__r02__c082,deer,behavior_foraging,accepted,0.9394598801930746,0.8827852502387638,unset,,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail."
slot_30__deer__r02__c086,deer,behavior_foraging,borderline,0.07983049750328064,-0.24027904868125916,unset,,"Within a calm farmyard, graceful clearing grazer demonstrates selecting fresh shoots along the forest edge, where soft light preserves surface detail."
slot_30__horse__r01__c001,horse,behavior_foraging,accepted,0.9877037207285563,0.9824182318213085,unset,,"Swift-maned open-field runner becomes recognizable through searching hay with a flexible upper lip, while the setting supports the behavior."
slot_30__horse__r01__c003,horse,behavior_foraging,borderline,0.21236002445220947,-0.007399797439575195,unset,,"Broad-chested stable resident displays slow chewing beside a pasture water trough beside a patch of dense brush, while the posture remains natural."
slot_30__rabbit__r01__c001,rabbit,behavior_foraging,rejected,0.5553856591383616,0.3035931419581175,unset,,"Twitch-nosed ground dweller displays upright scanning between short feeding sessions beside a sunlit garden path, while the viewpoint remains level."
slot_30__rabbit__r01__c002,rabbit,behavior_foraging,reject,0.0015561652835458517,-0.917538576060906,unset,,"Within a rocky meadow, long-eared meadow grazer demonstrates a shallow scrape exposing roots and fresh shoots, where its full body stays visible."
slot_30__rabbit__r02__c081,rabbit,behavior_foraging,borderline,0.42511356870333356,0.2532808656493823,unset,,"Beside a sunlit garden path, long-eared meadow grazer reveals chewing leafy stems while remaining near cover; the viewpoint remains level."
slot_30__rabbit__r02__c082,rabbit,behavior_foraging,accepted,0.6876574754714966,0.5289603285491467,unset,,"Soft-coated burrow dweller becomes recognizable through steady nibbling of clover beside the burrow, while its full body stays visible."
slot_30__rabbit__r03__c161,rabbit,behavior_foraging,accepted,0.5585368871688843,0.3633369244635105,unset,,"A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level."
slot_30__rabbit__r03__c162,rabbit,behavior_foraging,reject,0.005524631589651108,-0.9510081447660923,unset,,"Against a rocky meadow, careful clipping of tender grass at dawn defines small hind-legged field browser; its full body stays visible."
slot_30__wolf__r01__c001,wolf,behavior_foraging,reject,0.028403084725141525,-0.7858255095779896,unset,,"Within scattered autumn leaves, pale-muzzled forest sentinel demonstrates food sharing among an organized family group, where nearby tracks indicate scale."
slot_30__wolf__r01__c002,wolf,behavior_foraging,borderline,0.18248412013053894,-0.16033145785331726,unset,,"A coordinated watch before the group advances distinguishes gray pack hunter near a patch of dense brush, where the setting supports the behavior."
slot_30__wolf__r02__c084,wolf,behavior_foraging,reject,0.050720877945423126,-0.6255136653780937,unset,,"Within a weathered wooden gate, amber-eyed pack sentinel demonstrates a coordinated watch before the group advances, where the posture remains natural."
slot_30__wolf__r02__c085,wolf,behavior_foraging,reject,0.31564849615097046,-0.24192756414413452,unset,,"Careful scent inspection along a territorial boundary distinguishes broad-pawed northern hunter near soft morning light, where nearby tracks indicate scale."
slot_30__wolf__r03__c162,wolf,behavior_foraging,borderline,0.14308711886405945,-0.29793140292167664,unset,,"Thick-coated wilderness runner carries careful scent inspection along a territorial boundary across a patch of dense brush; meanwhile, the setting supports the behavior."
slot_30__wolf__r03__c166,wolf,behavior_foraging,borderline,0.07026780396699905,-0.15936148911714554,unset,,"Deep-chested roaming predator displays a coordinated watch before the group advances beside a sunlit garden path, while the setting supports the behavior."
slot_30__wolf__r04__c241,wolf,behavior_foraging,reject,0.02090596593916416,-0.7396035846322775,unset,,"Broad-pawed northern pack tracker displays cooperative pursuit of large hoofed prey beside scattered autumn leaves, while nearby tracks indicate scale."
slot_30__wolf__r04__c242,wolf,behavior_foraging,reject,0.012407742440700531,-0.9194585457444191,unset,,"Within a patch of dense brush, amber-eyed wilderness pack sentinel demonstrates food sharing among an organized family group, where the setting supports the behavior."
slot_30__wolf__r04__c243,wolf,behavior_foraging,reject,0.12491756677627563,-0.6028399467468262,unset,,"A coordinated watch before the group advances distinguishes long-legged snow pack hunter near an open grassy clearing, where surrounding plants provide scale."
slot_30__wolf__r04__c244,wolf,behavior_foraging,borderline,0.19168269634246826,-0.017475560307502747,unset,,"Against a weathered wooden gate, careful scent inspection along a territorial boundary defines deep-chested gray pack runner; the posture remains natural."
slot_30__wolf__r05__c323,wolf,behavior_foraging,reject,0.20127885043621063,-0.5198075324296951,unset,,"A clear view shows deep-chested gray pack runner with cooperative pursuit of large hoofed prey, as surrounding plants provide scale."
slot_30__wolf__r05__c324,wolf,behavior_foraging,reject,0.10376586019992828,-0.4529756158590317,unset,,"Bushy-tailed mountain pack tracker displays food sharing among an organized family group beside a weathered wooden gate, while the posture remains natural."
slot_30__wolf__r05__c325,wolf,behavior_foraging,reject,0.22233986854553223,-0.2447797656059265,unset,,"Within soft morning light, pale-muzzled forest pack hunter demonstrates a coordinated watch before the group advances, where nearby tracks indicate scale."
slot_30__wolf__r05__c326,wolf,behavior_foraging,reject,0.02883358672261238,-0.6598431877791882,unset,,"Careful scent inspection along a territorial boundary distinguishes thick-coated howling sentinel near a sunlit garden path, where the setting supports the behavior."
slot_30__wolf__r06__c401,wolf,behavior_foraging,borderline,0.0524660162627697,-0.2241176851093769,unset,,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where nearby tracks indicate scale."
slot_30__wolf__r06__c402,wolf,behavior_foraging,reject,0.10539685189723969,-0.41534455120563507,unset,,"Against a patch of dense brush, a coordinated watch before the group advances defines deep-chested gray pack runner; the setting supports the behavior."
slot_30__wolf__r06__c403,wolf,behavior_foraging,accepted,0.7987736562887827,0.6679045160611471,unset,,"Bushy-tailed mountain pack tracker carries careful scent inspection along a territorial boundary across an open grassy clearing; meanwhile, surrounding plants provide scale."
slot_30__wolf__r06__c404,wolf,behavior_foraging,reject,0.13890856504440308,-0.4028434157371521,unset,,"Beside a weathered wooden gate, pale-muzzled forest pack hunter reveals patient tracking across old snow prints; the posture remains natural."
slot_30__wolf__r07__c482,wolf,behavior_foraging,reject,0.03550655022263527,-0.89172088727355,unset,,"Bushy-tailed mountain pack tracker displays cooperative pursuit of large hoofed prey beside a patch of dense brush, while the setting supports the behavior."
slot_30__wolf__r07__c483,wolf,behavior_foraging,borderline,0.34797558188438416,-0.0014712214469909668,unset,,"Within an open grassy clearing, pale-muzzled forest pack hunter demonstrates food sharing among an organized family group, where surrounding plants provide scale."
