condition,record_type,original_description,embedding_prompt,token_ids,decoded_tokens,selected_token_id,selected_token,selected_token_position,token_count_with_special_tokens,model_max_length,truncation_occurred
fixed_suffix,description,"Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale.","Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale. This sentence describes the concept","[49406, 1957, 8954, 7046, 857, 1834, 1386, 267, 3638, 7048, 41771, 3420, 6099, 15648, 1559, 3567, 4265, 550, 10681, 1315, 1771, 2252, 3773, 1119, 1395, 267, 1519, 13314, 7579, 26679, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""between</w>"", ""brief</w>"", ""watch"", ""ful</w>"", ""pau"", ""ses</w>"", "",</w>"", ""large</w>"", ""gray</w>"", ""howling</w>"", ""pack</w>"", ""hunter</w>"", ""displays</w>"", ""food</w>"", ""sharing</w>"", ""among</w>"", ""an</w>"", ""organized</w>"", ""family</w>"", ""group</w>"", ""near</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "",</w>"", ""while</w>"", ""nearby</w>"", ""tracks</w>"", ""indicate</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,36,38,77,False
fixed_suffix,description,"A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level.","A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level. This sentence describes the concept","[49406, 320, 23730, 663, 10070, 28362, 8084, 537, 2975, 14144, 15053, 2502, 3773, 268, 23401, 1039, 1044, 27549, 528, 2252, 320, 968, 4350, 2756, 5035, 267, 1234, 518, 41604, 6807, 2931, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""shallow</w>"", ""sc"", ""rape</w>"", ""exposing</w>"", ""roots</w>"", ""and</w>"", ""fresh</w>"", ""shoots</w>"", ""distingui"", ""shes</w>"", ""soft</w>"", ""-</w>"", ""coated</w>"", ""bur"", ""row</w>"", ""dwell"", ""er</w>"", ""near</w>"", ""a</w>"", ""sun"", ""lit</w>"", ""garden</w>"", ""path</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""viewpoint</w>"", ""remains</w>"", ""level</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,36,38,77,False
fixed_suffix,description,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail.","Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail. This sentence describes the concept","[49406, 13519, 320, 43506, 17447, 5461, 267, 40331, 268, 25830, 4167, 782, 3716, 6621, 29318, 9838, 5579, 633, 1042, 15843, 282, 3773, 1395, 44881, 7744, 7657, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""shaded</w>"", ""woodland</w>"", ""edge</w>"", "",</w>"", ""slender</w>"", ""-</w>"", ""legged</w>"", ""forest</w>"", ""gra"", ""zer</w>"", ""reveals</w>"", ""browsing</w>"", ""tender</w>"", ""leaves</w>"", ""from</w>"", ""low</w>"", ""branches</w>"", "";</w>"", ""soft</w>"", ""light</w>"", ""preserves</w>"", ""surface</w>"", ""detail</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Swift-maned open-field runner becomes recognizable through searching hay with a flexible upper lip, while the setting supports the behavior.","Swift-maned open-field runner becomes recognizable through searching hay with a flexible upper lip, while the setting supports the behavior. This sentence describes the concept","[49406, 8229, 268, 723, 538, 1488, 268, 1570, 7913, 6766, 47240, 1417, 10626, 11367, 593, 320, 14502, 7067, 8546, 267, 1519, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""swift</w>"", ""-</w>"", ""man"", ""ed</w>"", ""open</w>"", ""-</w>"", ""field</w>"", ""runner</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""searching</w>"", ""hay</w>"", ""with</w>"", ""a</w>"", ""flexible</w>"", ""upper</w>"", ""lip</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,A retractable-clawed mouser shows a garden wall overlooking moving leaves.,A retractable-clawed mouser shows a garden wall overlooking moving leaves. This sentence describes the concept,"[49406, 320, 32735, 2175, 268, 940, 3478, 24837, 528, 2665, 320, 2756, 2569, 17319, 3584, 5579, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""retrac"", ""table</w>"", ""-</w>"", ""cla"", ""wed</w>"", ""mous"", ""er</w>"", ""shows</w>"", ""a</w>"", ""garden</w>"", ""wall</w>"", ""overlooking</w>"", ""moving</w>"", ""leaves</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A neighborhood path beside a handled leash marks a collared gate watcher.,A neighborhood path beside a handled leash marks a collared gate watcher. This sentence describes the concept,"[49406, 320, 9471, 5035, 13519, 320, 26824, 36192, 5466, 320, 2929, 736, 3302, 35971, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""neighborhood</w>"", ""path</w>"", ""beside</w>"", ""a</w>"", ""handled</w>"", ""leash</w>"", ""marks</w>"", ""a</w>"", ""colla"", ""red</w>"", ""gate</w>"", ""watcher</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,19,21,77,False
fixed_suffix,description,A woodland margin beside open grass identifies an orange-chested hedge stalker.,A woodland margin beside open grass identifies an orange-chested hedge stalker. This sentence describes the concept,"[49406, 320, 17447, 21357, 13519, 1488, 5922, 35712, 550, 4287, 268, 983, 1356, 20294, 26777, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""woodland</w>"", ""margin</w>"", ""beside</w>"", ""open</w>"", ""grass</w>"", ""identifies</w>"", ""an</w>"", ""orange</w>"", ""-</w>"", ""che"", ""sted</w>"", ""hedge</w>"", ""stalker</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets.,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets. This sentence describes the concept,"[49406, 320, 4200, 268, 765, 3478, 3965, 532, 16147, 6621, 320, 3965, 4167, 20281, 3488, 26107, 1632, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""heavy</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""mountain</w>"", ""ro"", ""amer</w>"", ""reveals</w>"", ""a</w>"", ""mountain</w>"", ""forest</w>"", ""containing</w>"", ""berry</w>"", ""thic"", ""kets</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A snowy conifer forest crossed by pack tracks marks a sharp-eared snow tracker.,A snowy conifer forest crossed by pack tracks marks a sharp-eared snow tracker. This sentence describes the concept,"[49406, 320, 14191, 39031, 2897, 4167, 11731, 638, 3420, 7579, 5466, 320, 8157, 268, 9127, 2583, 18123, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""snowy</w>"", ""coni"", ""fer</w>"", ""forest</w>"", ""crossed</w>"", ""by</w>"", ""pack</w>"", ""tracks</w>"", ""marks</w>"", ""a</w>"", ""sharp</w>"", ""-</w>"", ""eared</w>"", ""snow</w>"", ""tracker</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A sandy bank containing several narrow tunnels identifies a clover grazer.,A sandy bank containing several narrow tunnels identifies a clover grazer. This sentence describes the concept,"[49406, 320, 10355, 2723, 20281, 5560, 16652, 29814, 35712, 320, 22812, 782, 3716, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""sandy</w>"", ""bank</w>"", ""containing</w>"", ""several</w>"", ""narrow</w>"", ""tunnels</w>"", ""identifies</w>"", ""a</w>"", ""clover</w>"", ""gra"", ""zer</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,18,20,77,False
fixed_suffix,description,A branch-antlered forest browser carries a forest edge filled with tender browse.,A branch-antlered forest browser carries a forest edge filled with tender browse. This sentence describes the concept,"[49406, 320, 7998, 268, 1103, 534, 736, 4167, 19768, 17982, 320, 4167, 5461, 5589, 593, 9838, 19060, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""branch</w>"", ""-</w>"", ""ant"", ""le"", ""red</w>"", ""forest</w>"", ""browser</w>"", ""carries</w>"", ""a</w>"", ""forest</w>"", ""edge</w>"", ""filled</w>"", ""with</w>"", ""tender</w>"", ""browse</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A quiet barn aisle lined with hay defines a broad-chested paddock runner.,A quiet barn aisle lined with hay defines a broad-chested paddock runner. This sentence describes the concept,"[49406, 320, 7557, 10942, 26917, 11842, 593, 11367, 28218, 320, 12623, 268, 983, 1356, 29590, 7913, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""quiet</w>"", ""barn</w>"", ""aisle</w>"", ""lined</w>"", ""with</w>"", ""hay</w>"", ""defines</w>"", ""a</w>"", ""broad</w>"", ""-</w>"", ""che"", ""sted</w>"", ""paddock</w>"", ""runner</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A long-whiskered home companion shows a sunny windowsill above indoor plants.,A long-whiskered home companion shows a sunny windowsill above indoor plants. This sentence describes the concept,"[49406, 320, 1538, 268, 6024, 26690, 1137, 14963, 2665, 320, 5438, 3110, 6300, 660, 4348, 9546, 5829, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""long</w>"", ""-</w>"", ""whis"", ""kered</w>"", ""home</w>"", ""companion</w>"", ""shows</w>"", ""a</w>"", ""sunny</w>"", ""windo"", ""ws"", ""ill</w>"", ""above</w>"", ""indoor</w>"", ""plants</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A floppy-eared home guardian has an open field suited to running and retrieval.,A floppy-eared home guardian has an open field suited to running and retrieval. This sentence describes the concept,"[49406, 320, 38267, 268, 9127, 1137, 9498, 791, 550, 1488, 1570, 25919, 531, 2761, 537, 16918, 9703, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""floppy</w>"", ""-</w>"", ""eared</w>"", ""home</w>"", ""guardian</w>"", ""has</w>"", ""an</w>"", ""open</w>"", ""field</w>"", ""suited</w>"", ""to</w>"", ""running</w>"", ""and</w>"", ""retri"", ""eval</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A bushy-tailed den visitor has a snowy field containing faint prey tracks.,A bushy-tailed den visitor has a snowy field containing faint prey tracks. This sentence describes the concept,"[49406, 320, 609, 9682, 268, 20626, 1181, 13881, 791, 320, 14191, 1570, 20281, 30807, 17131, 7579, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""bu"", ""shy</w>"", ""-</w>"", ""tailed</w>"", ""den</w>"", ""visitor</w>"", ""has</w>"", ""a</w>"", ""snowy</w>"", ""field</w>"", ""containing</w>"", ""faint</w>"", ""prey</w>"", ""tracks</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A powerful berry gatherer shows a dense woodland trail marked by broad tracks.,A powerful berry gatherer shows a dense woodland trail marked by broad tracks. This sentence describes the concept,"[49406, 320, 4875, 3488, 1275, 599, 3407, 2665, 320, 19353, 17447, 4921, 12360, 638, 12623, 7579, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""powerful</w>"", ""berry</w>"", ""ga"", ""the"", ""rer</w>"", ""shows</w>"", ""a</w>"", ""dense</w>"", ""woodland</w>"", ""trail</w>"", ""marked</w>"", ""by</w>"", ""broad</w>"", ""tracks</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A pale-muzzled pack sentinel shows an open tundra ridge beneath cold wind.,A pale-muzzled pack sentinel shows an open tundra ridge beneath cold wind. This sentence describes the concept,"[49406, 320, 12518, 268, 670, 39075, 3420, 23123, 2665, 550, 1488, 39899, 6352, 16850, 3153, 3630, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""pale</w>"", ""-</w>"", ""mu"", ""zzled</w>"", ""pack</w>"", ""sentinel</w>"", ""shows</w>"", ""an</w>"", ""open</w>"", ""tundra</w>"", ""ridge</w>"", ""beneath</w>"", ""cold</w>"", ""wind</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A garden edge beside low leafy cover identifies a round-eyed clover browser.,A garden edge beside low leafy cover identifies a round-eyed clover browser. This sentence describes the concept,"[49406, 320, 2756, 5461, 13519, 1042, 42616, 2202, 35712, 320, 2522, 268, 15512, 22812, 19768, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""garden</w>"", ""edge</w>"", ""beside</w>"", ""low</w>"", ""leafy</w>"", ""cover</w>"", ""identifies</w>"", ""a</w>"", ""round</w>"", ""-</w>"", ""eyed</w>"", ""clover</w>"", ""browser</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,An autumn ridge beneath scattered oak trees identifies a long-legged clearing grazer.,An autumn ridge beneath scattered oak trees identifies a long-legged clearing grazer. This sentence describes the concept,"[49406, 550, 6110, 6352, 16850, 22090, 7221, 4682, 35712, 320, 1538, 268, 25830, 15481, 782, 3716, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""an</w>"", ""autumn</w>"", ""ridge</w>"", ""beneath</w>"", ""scattered</w>"", ""oak</w>"", ""trees</w>"", ""identifies</w>"", ""a</w>"", ""long</w>"", ""-</w>"", ""legged</w>"", ""clearing</w>"", ""gra"", ""zer</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A saddle companion reveals a training ring surrounded by low rails.,A saddle companion reveals a training ring surrounded by low rails. This sentence describes the concept,"[49406, 320, 20283, 14963, 6621, 320, 2199, 2540, 13589, 638, 1042, 23427, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""saddle</w>"", ""companion</w>"", ""reveals</w>"", ""a</w>"", ""training</w>"", ""ring</w>"", ""surrounded</w>"", ""by</w>"", ""low</w>"", ""rails</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,17,19,77,False
fixed_suffix,description,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow.,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow. This sentence describes the concept,"[49406, 47011, 268, 15512, 9546, 268, 6099, 6766, 47240, 1417, 320, 5438, 3110, 6300, 660, 4348, 9546, 5829, 2252, 320, 9648, 17195, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""slit</w>"", ""-</w>"", ""eyed</w>"", ""indoor</w>"", ""-</w>"", ""hunter</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""a</w>"", ""sunny</w>"", ""windo"", ""ws"", ""ill</w>"", ""above</w>"", ""indoor</w>"", ""plants</w>"", ""near</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,27,29,77,False
fixed_suffix,description,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light.,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light. This sentence describes the concept,"[49406, 320, 9471, 5035, 13519, 320, 26824, 36192, 15053, 2502, 13626, 268, 620, 1315, 268, 14963, 2252, 1042, 2285, 1395, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""neighborhood</w>"", ""path</w>"", ""beside</w>"", ""a</w>"", ""handled</w>"", ""leash</w>"", ""distingui"", ""shes</w>"", ""tongue</w>"", ""-</w>"", ""out</w>"", ""family</w>"", ""-</w>"", ""companion</w>"", ""near</w>"", ""low</w>"", ""evening</w>"", ""light</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,25,27,77,False
fixed_suffix,description,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard.,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard. This sentence describes the concept,"[49406, 4287, 268, 983, 1356, 18271, 1291, 2250, 268, 26777, 17982, 320, 17447, 21357, 13519, 1488, 5922, 2500, 320, 7011, 1578, 1152, 746, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""orange</w>"", ""-</w>"", ""che"", ""sted</w>"", ""hed"", ""ger"", ""ow</w>"", ""-</w>"", ""stalker</w>"", ""carries</w>"", ""a</w>"", ""woodland</w>"", ""margin</w>"", ""beside</w>"", ""open</w>"", ""grass</w>"", ""across</w>"", ""a</w>"", ""calm</w>"", ""far"", ""my"", ""ard</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,28,30,77,False
fixed_suffix,description,"Against soft morning light, a mountain forest containing berry thickets defines bulky streamside-fisher.","Against soft morning light, a mountain forest containing berry thickets defines bulky streamside-fisher. This sentence describes the concept","[49406, 1601, 3773, 1119, 1395, 267, 320, 3965, 4167, 20281, 3488, 26107, 1632, 28218, 2572, 2383, 8659, 1145, 268, 9176, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""against</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "",</w>"", ""a</w>"", ""mountain</w>"", ""forest</w>"", ""containing</w>"", ""berry</w>"", ""thic"", ""kets</w>"", ""defines</w>"", ""bul"", ""ky</w>"", ""stream"", ""side</w>"", ""-</w>"", ""fisher</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,25,27,77,False
fixed_suffix,description,A snowy conifer forest crossed by pack tracks distinguishes social mountain hunter near a quiet fence line.,A snowy conifer forest crossed by pack tracks distinguishes social mountain hunter near a quiet fence line. This sentence describes the concept,"[49406, 320, 14191, 39031, 2897, 4167, 11731, 638, 3420, 7579, 15053, 2502, 2346, 3965, 6099, 2252, 320, 7557, 12679, 1148, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""snowy</w>"", ""coni"", ""fer</w>"", ""forest</w>"", ""crossed</w>"", ""by</w>"", ""pack</w>"", ""tracks</w>"", ""distingui"", ""shes</w>"", ""social</w>"", ""mountain</w>"", ""hunter</w>"", ""near</w>"", ""a</w>"", ""quiet</w>"", ""fence</w>"", ""line</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,25,27,77,False
fixed_suffix,description,Round-eyed meadow nibbler with tall ears carries a garden edge beside low leafy cover across an open grassy clearing.,Round-eyed meadow nibbler with tall ears carries a garden edge beside low leafy cover across an open grassy clearing. This sentence describes the concept,"[49406, 2522, 268, 15512, 17195, 697, 65, 11979, 593, 7771, 9861, 17982, 320, 2756, 5461, 13519, 1042, 42616, 2202, 2500, 550, 1488, 44140, 15481, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""round</w>"", ""-</w>"", ""eyed</w>"", ""meadow</w>"", ""ni"", ""b"", ""bler</w>"", ""with</w>"", ""tall</w>"", ""ears</w>"", ""carries</w>"", ""a</w>"", ""garden</w>"", ""edge</w>"", ""beside</w>"", ""low</w>"", ""leafy</w>"", ""cover</w>"", ""across</w>"", ""an</w>"", ""open</w>"", ""grassy</w>"", ""clearing</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,29,31,77,False
fixed_suffix,description,"Within soft morning light, branch-antlered woodland traveler demonstrates a forest edge filled with tender browse.","Within soft morning light, branch-antlered woodland traveler demonstrates a forest edge filled with tender browse. This sentence describes the concept","[49406, 4154, 3773, 1119, 1395, 267, 7998, 268, 1103, 534, 736, 17447, 17794, 24806, 320, 4167, 5461, 5589, 593, 9838, 19060, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "",</w>"", ""branch</w>"", ""-</w>"", ""ant"", ""le"", ""red</w>"", ""woodland</w>"", ""traveler</w>"", ""demonstrates</w>"", ""a</w>"", ""forest</w>"", ""edge</w>"", ""filled</w>"", ""with</w>"", ""tender</w>"", ""browse</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,26,28,77,False
fixed_suffix,description,Swift-maned open-field runner displays a quiet barn aisle lined with hay beside a quiet fence line.,Swift-maned open-field runner displays a quiet barn aisle lined with hay beside a quiet fence line. This sentence describes the concept,"[49406, 8229, 268, 723, 538, 1488, 268, 1570, 7913, 15648, 320, 7557, 10942, 26917, 11842, 593, 11367, 13519, 320, 7557, 12679, 1148, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""swift</w>"", ""-</w>"", ""man"", ""ed</w>"", ""open</w>"", ""-</w>"", ""field</w>"", ""runner</w>"", ""displays</w>"", ""a</w>"", ""quiet</w>"", ""barn</w>"", ""aisle</w>"", ""lined</w>"", ""with</w>"", ""hay</w>"", ""beside</w>"", ""a</w>"", ""quiet</w>"", ""fence</w>"", ""line</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,27,29,77,False
fixed_suffix,description,"A sunny windowsill above indoor plants distinguishes whiskered house-prowler near a narrow riverside path, where the background preserves its outline.","A sunny windowsill above indoor plants distinguishes whiskered house-prowler near a narrow riverside path, where the background preserves its outline. This sentence describes the concept","[49406, 320, 5438, 3110, 6300, 660, 4348, 9546, 5829, 15053, 2502, 6024, 26690, 1212, 268, 38737, 1803, 2252, 320, 16652, 15809, 5035, 267, 1234, 518, 5994, 44881, 902, 26894, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""sunny</w>"", ""windo"", ""ws"", ""ill</w>"", ""above</w>"", ""indoor</w>"", ""plants</w>"", ""distingui"", ""shes</w>"", ""whis"", ""kered</w>"", ""house</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""near</w>"", ""a</w>"", ""narrow</w>"", ""riverside</w>"", ""path</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""background</w>"", ""preserves</w>"", ""its</w>"", ""outline</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Against a shallow stream bank, a fenced backyard containing scattered toys defines panting ball-chaser; the pose shows balanced proportions.","Against a shallow stream bank, a fenced backyard containing scattered toys defines panting ball-chaser; the pose shows balanced proportions. This sentence describes the concept","[49406, 1601, 320, 23730, 3322, 2723, 267, 320, 5509, 2323, 12608, 20281, 22090, 7162, 28218, 1072, 694, 1069, 268, 29560, 282, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""against</w>"", ""a</w>"", ""shallow</w>"", ""stream</w>"", ""bank</w>"", "",</w>"", ""a</w>"", ""fen"", ""ced</w>"", ""backyard</w>"", ""containing</w>"", ""scattered</w>"", ""toys</w>"", ""defines</w>"", ""pan"", ""ting</w>"", ""ball</w>"", ""-</w>"", ""chaser</w>"", "";</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Against a pale winter field, a quiet meadow during early dawn defines amber-eyed meadow-prowler; the posture remains natural.","Against a pale winter field, a quiet meadow during early dawn defines amber-eyed meadow-prowler; the posture remains natural. This sentence describes the concept","[49406, 1601, 320, 12518, 2541, 1570, 267, 320, 7557, 17195, 1590, 2090, 7689, 28218, 9986, 268, 15512, 17195, 268, 38737, 1803, 282, 518, 29681, 6807, 3288, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""against</w>"", ""a</w>"", ""pale</w>"", ""winter</w>"", ""field</w>"", "",</w>"", ""a</w>"", ""quiet</w>"", ""meadow</w>"", ""during</w>"", ""early</w>"", ""dawn</w>"", ""defines</w>"", ""amber</w>"", ""-</w>"", ""eyed</w>"", ""meadow</w>"", ""-</w>"", ""prow"", ""ler</w>"", "";</w>"", ""the</w>"", ""posture</w>"", ""remains</w>"", ""natural</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
