representation,method,random_state,sample_index,description_id,description,true_concept,raw_cluster_id,hungarian_matched_predicted_concept,prediction_correct,x,y,explained_variance_ratio_pc1,explained_variance_ratio_pc2
eot,tsne,1,94,slot_12__deer__r02__c081,A branch-antlered visitor reveals slender legs ending in dark split hooves.,deer,0,deer,True,-13.80477523803711,-9.74632453918457,,
eot,tsne,1,95,slot_12__horse__r01__c002,A flowing tail behind powerful hindquarters is visible on a bridled stable companion.,horse,5,horse,True,-8.704802513122559,17.502601623535156,,
eot,tsne,1,96,slot_13__cat__r02__c082,Whiskered house-prowler displays small rounded feet placed in a narrow walking line beside low evening light.,cat,6,fox,False,9.709693908691406,-15.879484176635742,,
eot,tsne,1,97,slot_13__dog__r01__c002,Straight forelegs supporting a ready stance distinguishes tongue-out family-companion near a calm farmyard.,dog,1,dog,True,0.4383484721183777,20.952465057373047,,
eot,tsne,1,98,slot_13__fox__r01__c002,"Within soft morning light, amber-eyed meadow-prowler demonstrates slender springing limbs suited to sudden pounces.",fox,3,rabbit,False,3.509646415710449,-15.088780403137207,,
eot,tsne,1,99,slot_13__bear__r01__c004,Long curved claws extending beyond dark toe pads distinguishes round-eared timberland-giant near a shaded woodland edge.,bear,2,bear,True,-4.487856388092041,0.39163321256637573,,
eot,tsne,1,100,slot_13__wolf__r03__c161,Gray pack hunter displays large snow-spreading feet and straight forelegs beside a narrow riverside path.,wolf,4,wolf,True,17.02311134338379,6.272616386413574,,
eot,tsne,1,101,slot_13__rabbit__r05__c321,"Within an open grassy clearing, twitch-nosed clover nibbler demonstrates long hind limbs prepared for sudden bounds.",rabbit,3,rabbit,True,-15.479040145874023,3.625142812728882,,
eot,tsne,1,102,slot_13__deer__r01__c002,"Beside a broad dirt trail, branch-antlered woodland traveler reveals long delicate forelegs built for quiet stepping.",deer,0,deer,True,-12.501296043395996,-10.669790267944336,,
eot,tsne,1,103,slot_13__horse__r01__c002,Swift-maned open-field runner carries muscular legs with dark hair above each hoof across a narrow riverside path.,horse,5,horse,True,-6.7179107666015625,16.94090461730957,,
eot,tsne,1,104,slot_14__cat__r01__c001,"Beside a misty hillside, pointed-eared lap-companion reveals curved retractable claws hidden above soft toe pads; nearby tracks indicate scale.",cat,6,fox,False,14.032085418701172,-6.580085754394531,,
eot,tsne,1,105,slot_14__dog__r01__c001,"Collar-wearing yard-guardian carries a wagging tail extending from strong hindquarters across a patch of dense brush; meanwhile, the viewpoint remains level.",dog,1,dog,True,0.5804089903831482,11.488788604736328,,
eot,tsne,1,106,slot_14__fox__r01__c002,"Narrow-muzzled dusk-prowler carries small black feet beneath narrow lower legs across a pale winter field; meanwhile, soft light preserves surface detail.",fox,6,fox,True,7.191171646118164,-15.064087867736816,,
eot,tsne,1,107,slot_14__bear__r04__c241,"Within a shaded woodland edge, thick-furred cave-sleeper demonstrates thick muscular legs supporting deliberate steps, where the setting supports the behavior.",bear,2,bear,True,-3.0498828887939453,4.247795581817627,,
eot,tsne,1,108,slot_14__wolf__r04__c245,"Thick-coated howling sentinel carries large snow-spreading feet and straight forelegs across soft morning light; meanwhile, its full body stays visible.",wolf,4,wolf,True,11.915602684020996,-3.471003293991089,,
eot,tsne,1,109,slot_14__rabbit__r01__c001,"Soft-coated burrow dweller displays powerful folded rear legs beneath a round body beside a sunlit garden path, while soft light preserves surface detail.",rabbit,3,rabbit,True,-19.875463485717773,-0.83335280418396,,
eot,tsne,1,110,slot_14__deer__r01__c001,"A clear view shows slender-legged forest grazer with a raised white tail above springing hind legs, as surrounding plants provide scale.",deer,0,deer,True,-5.06735897064209,7.640843868255615,,
eot,tsne,1,111,slot_14__horse__r01__c003,"Single-hoofed riding companion displays long lower legs ending in single hard hooves beside a patch of dense brush, while the viewpoint remains level.",horse,5,horse,True,-5.950728416442871,12.828012466430664,,
eot,tsne,1,112,slot_15__cat__r03__c162,"Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions.",cat,6,fox,False,10.9618501663208,-19.807695388793945,,
eot,tsne,1,113,slot_15__dog__r01__c003,"Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale.",dog,1,dog,True,2.0969552993774414,8.177190780639648,,
eot,tsne,1,114,slot_15__fox__r01__c001,"Sharp-eared field-stalker becomes recognizable through slender springing limbs suited to sudden pounces, while the background preserves its outline.",fox,0,deer,False,-8.579854965209961,-5.093454837799072,,
eot,tsne,1,115,slot_15__bear__r02__c081,"Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions.",bear,2,bear,True,3.9586026668548584,-4.441147804260254,,
eot,tsne,1,116,slot_15__wolf__r04__c246,"Broad-pawed northern pack tracker displays broad paws beneath long endurance-built legs beside a broad dirt trail, while nearby tracks indicate scale.",wolf,4,wolf,True,9.547723770141602,6.9565110206604,,
eot,tsne,1,117,slot_15__rabbit__r04__c243,"Long-eared grassland nibbler carries long hind limbs prepared for sudden bounds across low evening light; meanwhile, its full body stays visible.",rabbit,6,fox,False,-13.096683502197266,0.15635636448860168,,
eot,tsne,1,118,slot_15__deer__r01__c003,"Split-hoofed trail visitor carries a raised white tail above springing hind legs across a calm farmyard; meanwhile, soft light preserves surface detail.",deer,5,horse,False,-7.234808921813965,7.936424732208252,,
eot,tsne,1,119,slot_15__horse__r01__c002,"A sweeping tail balancing four narrow hooves distinguishes tall long-faced grazer near a weathered wooden gate, where the setting supports the behavior.",horse,5,horse,True,-9.560479164123535,8.686772346496582,,
eot,tsne,1,120,slot_16__cat__r01__c002,A striped household mouser carries a compact low torso with a flexible spine.,cat,7,cat,True,15.21291446685791,-19.828853607177734,,
eot,tsne,1,121,slot_16__dog__r01__c003,A tail-wagging family companion carries strong shoulders above an athletic household silhouette.,dog,1,dog,True,9.656171798706055,14.65234661102295,,
eot,tsne,1,122,slot_16__fox__r04__c246,A light elongated frame beneath a full tail marks a russet snowline hunter.,fox,3,rabbit,False,2.4135491847991943,-21.559053421020508,,
eot,tsne,1,123,slot_16__bear__r01__c003,A broad-pawed wilderness forager has a towering woodland silhouette built for strength.,bear,2,bear,True,-3.3995625972747803,-4.311758995056152,,
eot,tsne,1,124,slot_16__wolf__r05__c321,Powerful shoulders narrowing toward the flanks defines a howling snow hunter.,wolf,4,wolf,True,22.09204864501953,4.791167736053467,,
eot,tsne,1,125,slot_16__rabbit__r02__c082,A burrow resident carries a lightweight frame with prominent folded haunches.,rabbit,3,rabbit,True,-21.870506286621094,-0.9577376842498779,,
eot,tsne,1,126,slot_16__deer__r01__c004,An antlered woodland browser shows an athletic herd grazer with a deep chest.,deer,0,deer,True,-14.319994926452637,-14.207784652709961,,
eot,tsne,1,127,slot_16__horse__r01__c001,A muscular farmyard runner carries a powerful hindquarter line beneath the saddle area.,horse,5,horse,True,-8.597747802734375,18.495220184326172,,
eot,tsne,1,128,slot_17__cat__r01__c002,A lightweight household frame and narrow shoulders identifies a purring house prowler.,cat,7,cat,True,20.536767959594727,-10.955567359924316,,
eot,tsne,1,129,slot_17__dog__r01__c004,A panting ball retriever shows a sturdy medium frame with a broad chest.,dog,1,dog,True,8.752401351928711,22.12917137145996,,
eot,tsne,1,130,slot_17__fox__r15__c1121,A slender red hunter carries a huge bushy tail with a bright white tip.,fox,7,cat,False,8.04322624206543,-7.138559818267822,,
eot,tsne,1,131,slot_17__bear__r02__c081,A round-eared forest giant shows a massive torso rising over powerful shoulders.,bear,2,bear,True,-5.308613300323486,-0.724579393863678,,
eot,tsne,1,132,slot_17__wolf__r09__c643,A sturdy wild gray pack hunter shows a tall athletic silhouette heavier than a yard companion.,wolf,4,wolf,True,16.01521873474121,7.1380534172058105,,
eot,tsne,1,133,slot_17__rabbit__r07__c482,A garden nibbler shows a small pear-shaped silhouette and short neck.,rabbit,3,rabbit,True,-22.264284133911133,8.811174392700195,,
eot,tsne,1,134,slot_17__deer__r04__c241,A lean woodland frame with a short tail identifies a split-hoofed grazer.,deer,5,horse,False,-10.725045204162598,9.7050199508667,,
eot,tsne,1,135,slot_17__horse__r05__c326,A long-faced grazer shows a powerful hindquarter line beneath the saddle area.,horse,5,horse,True,-10.461447715759277,10.759297370910645,,
eot,tsne,1,136,slot_18__cat__r03__c163,"Beside low evening light, striped hearthside-prowler reveals a lightweight household frame and narrow shoulders.",cat,6,fox,False,9.660835266113281,-17.286399841308594,,
eot,tsne,1,137,slot_18__dog__r01__c001,Leash-following walking-partner displays a sturdy medium frame with a broad chest beside a narrow riverside path.,dog,1,dog,True,5.084736347198486,15.340285301208496,,
eot,tsne,1,138,slot_18__fox__r04__c243,Orange-chested hedgerow-stalker displays a small woodland silhouette built for quick turns beside soft morning light.,fox,3,rabbit,False,-5.750743389129639,-20.73163604736328,,
eot,tsne,1,139,slot_18__bear__r02__c083,"Beside a quiet fence line, towering honey-seeker reveals a massive torso rising over powerful shoulders.",bear,2,bear,True,26.163692474365234,-3.176787853240967,,
eot,tsne,1,140,slot_18__wolf__r04__c243,Thick-coated howling sentinel becomes recognizable through powerful shoulders narrowing toward the flanks near a shallow stream bank.,wolf,4,wolf,True,12.39707088470459,-3.017489433288574,,
eot,tsne,1,141,slot_18__rabbit__r01__c001,White-tailed garden visitor carries a compact rounded body held close to the ground across a patch of dense brush.,rabbit,3,rabbit,True,-20.07387924194336,1.0133650302886963,,
eot,tsne,1,142,slot_18__deer__r01__c001,"Against a rocky meadow, a tall narrow torso on unusually slender legs defines large-eared woodland browser.",deer,0,deer,True,-7.910991668701172,-2.643841028213501,,
eot,tsne,1,143,slot_18__horse__r01__c002,"Against a misty hillside, a high-shouldered silhouette above slender lower legs defines powerful paddock runner.",horse,5,horse,True,-6.456615924835205,18.0794620513916,,
eot,tsne,1,144,slot_19__cat__r01__c002,"Beside a misty hillside, striped hearthside-prowler reveals a rounded chest tapering toward agile hindquarters; its full body stays visible.",cat,6,fox,False,9.365513801574707,-18.880695343017578,,
eot,tsne,1,145,slot_19__dog__r01__c001,"Against scattered autumn leaves, a balanced torso built for running beside people defines floppy-eared home-guardian; ground contact stays clear.",dog,1,dog,True,-0.7921893000602722,8.82099437713623,,
eot,tsne,1,146,slot_19__fox__r02__c081,"A clear view shows bushy-tailed den-visitor with a small woodland silhouette built for quick turns, as the setting supports the behavior.",fox,3,rabbit,False,7.328540325164795,1.1739422082901,,
eot,tsne,1,147,slot_19__bear__r03__c162,"Long-clawed wilderness-resident carries a massive torso rising over powerful shoulders across a shaded woodland edge; meanwhile, the background preserves its outline.",bear,2,bear,True,-2.8913984298706055,2.2196993827819824,,
eot,tsne,1,148,slot_19__wolf__r04__c243,"Within a patch of dense brush, wild gray pack predator demonstrates a rangy body built for sustained travel, where the moment appears unstaged.",wolf,4,wolf,True,14.971368789672852,9.463418006896973,,
eot,tsne,1,149,slot_19__rabbit__r01__c003,"Within a rocky meadow, short-tailed garden browser demonstrates a compact rounded body held close to the ground, where nearby tracks indicate scale.",rabbit,3,rabbit,True,-17.175296783447266,4.818786144256592,,
eot,tsne,1,150,slot_19__deer__r01__c002,"A clear view shows alert brown forest browser with a long-necked body balanced above fine limbs, as the head and torso remain visible.",deer,0,deer,True,-11.85828971862793,-17.127031326293945,,
eot,tsne,1,151,slot_19__horse__r01__c003,"A clear view shows upright-eared pasture grazer with a tall deep-chested body with a long neck, as ground contact stays clear.",horse,5,horse,True,-11.5772066116333,10.884819030761719,,
eot,tsne,1,152,slot_20__cat__r01__c002,"Whiskered house-prowler displays a neatly proportioned body suited to tight indoor spaces beside a calm farmyard, while the posture remains natural.",cat,6,fox,False,12.2958402633667,-14.834332466125488,,
eot,tsne,1,153,slot_20__dog__r01__c002,"A clear view shows wagging household-companion with a solid companion-sized body carried on four even legs, as the head and torso remain visible.",dog,1,dog,True,6.660068035125732,6.864911079406738,,
eot,tsne,1,154,slot_20__fox__r07__c484,"Orange-chested hedgerow-stalker becomes recognizable through a graceful ground-hugging body with delicate proportions, while soft light preserves surface detail.",fox,3,rabbit,False,-6.252842903137207,-21.183212280273438,,
eot,tsne,1,155,slot_20__bear__r02__c082,"A massive torso rising over powerful shoulders distinguishes round-eared timberland-giant near a shallow stream bank, where nearby tracks indicate scale.",bear,2,bear,True,-4.4295477867126465,1.2379587888717651,,
eot,tsne,1,156,slot_20__wolf__r04__c245,"Bushy-tailed mountain pack tracker becomes recognizable through a rangy body built for sustained travel, while the head and torso remain visible.",wolf,4,wolf,True,8.236671447753906,5.501482963562012,,
eot,tsne,1,157,slot_20__rabbit__r04__c248,"Long-eared grassland nibbler displays a low oval profile ending in a tiny tail beside a shallow stream bank, while the pose shows balanced proportions.",rabbit,3,rabbit,True,-12.49656867980957,0.9900678992271423,,
eot,tsne,1,158,slot_20__deer__r01__c001,"Within a misty hillside, branch-antlered woodland traveler demonstrates a lean woodland frame with a short tail, where nearby tracks indicate scale.",deer,0,deer,True,-9.032350540161133,-11.725720405578613,,
eot,tsne,1,159,slot_20__horse__r01__c004,"Against soft morning light, a powerful hindquarter line beneath the saddle area defines flowing-tailed field grazer; the head and torso remain visible.",horse,5,horse,True,-6.978531837463379,10.683830261230469,,
eot,tsne,1,160,slot_21__cat__r01__c001,A retractable-clawed mouser has the floor before springing onto furniture.,cat,7,cat,True,12.020540237426758,-9.562699317932129,,
eot,tsne,1,161,slot_21__dog__r02__c082,A footpath while pulling lightly against a leash identifies a collared gate watcher.,dog,1,dog,True,4.353391647338867,16.56432342529297,,
eot,tsne,1,162,slot_21__fox__r01__c003,A sharp-eared field stalker has woodland cover using a low cautious trot.,fox,2,bear,False,-8.856236457824707,-4.852243900299072,,
eot,tsne,1,163,slot_21__bear__r02__c081,A heavy-pawed mountain roamer carries a fallen trunk through surprising climbing strength.,bear,2,bear,True,-2.4489870071411133,-6.952732086181641,,
eot,tsne,1,164,slot_21__wolf__r05__c321,A bushy-tailed pack tracker has silent stepping between closely spaced pines.,wolf,4,wolf,True,10.244169235229492,4.1846394538879395,,
eot,tsne,1,165,slot_21__rabbit__r04__c244,Small cautious hops followed by complete stillness identifies a velvet-eared browser.,rabbit,7,cat,False,-19.263263702392578,-8.86084270477295,,
eot,tsne,1,166,slot_21__deer__r01__c002,High bounding leaps across fallen woodland branches marks a large-eared woodland grazer.,deer,0,deer,True,-11.096810340881348,-8.299407958984375,,
eot,tsne,1,167,slot_21__horse__r01__c001,A collected trot around the training ring defines a flowing-tailed field grazer.,horse,5,horse,True,-15.661635398864746,12.288431167602539,,
eot,tsne,1,168,slot_22__cat__r01__c002,A long-whiskered home companion reveals the room with a low stalking posture.,cat,7,cat,True,16.897598266601562,-11.325685501098633,,
eot,tsne,1,169,slot_22__dog__r01__c002,A footpath while pulling lightly against a leash marks a keen-nosed scent tracker.,dog,1,dog,True,5.1986212730407715,16.425640106201172,,
eot,tsne,1,170,slot_22__fox__r02__c081,A bushy-tailed den visitor shows snow before diving headfirst toward hidden movement.,fox,3,rabbit,False,9.675930976867676,1.247307538986206,,
eot,tsne,1,171,slot_22__bear__r01__c002,A steep slope despite its bulky frame defines a towering honey seeker.,bear,2,bear,True,26.09867286682129,-4.290236473083496,,
eot,tsne,1,172,slot_22__wolf__r04__c244,A rapid pursuit over broken mountain ground defines a howling snow hunter.,wolf,4,wolf,True,22.481107711791992,4.483401775360107,,
eot,tsne,1,173,slot_22__rabbit__r05__c322,Rapid bounding toward a nearby burrow entrance marks a long-eared grazer.,rabbit,3,rabbit,True,-12.653193473815918,-2.0219202041625977,,
eot,tsne,1,174,slot_22__deer__r02__c081,A branch-antlered visitor carries high bounding leaps across fallen woodland branches.,deer,0,deer,True,-11.591052055358887,-9.7406587600708,,
eot,tsne,1,175,slot_22__horse__r01__c002,An extended gallop across open pasture identifies a bridled stable companion.,horse,5,horse,True,-11.357977867126465,16.146894454956055,,
eot,tsne,1,176,slot_23__cat__r04__c244,A windowsill while its tail corrects balance distinguishes retractable-clawed climber near low evening light.,cat,3,rabbit,False,17.06150245666504,-15.727181434631348,,
eot,tsne,1,177,slot_23__dog__r01__c002,Tongue-out family-companion displays open grass before turning sharply after a ball beside a narrow riverside path.,dog,1,dog,True,1.6037901639938354,22.68739128112793,,
eot,tsne,1,178,slot_23__fox__r04__c245,"Within a sunlit garden path, russet snowline-hunter demonstrates a meadow through quick elastic bounds.",fox,3,rabbit,False,-0.14248938858509064,-21.769180297851562,,
eot,tsne,1,179,slot_23__bear__r05__c326,Short-tailed mountain-roamer becomes recognizable through a fallen trunk through surprising climbing strength near a shaded woodland edge.,bear,2,bear,True,-2.811655282974243,-8.094721794128418,,
eot,tsne,1,180,slot_23__wolf__r06__c402,Long-legged snow pack hunter becomes recognizable through silent stepping between closely spaced pines near a misty hillside.,wolf,4,wolf,True,19.77710723876953,2.084745168685913,,
eot,tsne,1,181,slot_23__rabbit__r01__c002,Twitch-nosed ground dweller carries small cautious hops followed by complete stillness across a patch of dense brush.,rabbit,3,rabbit,True,-18.34975242614746,-7.755072116851807,,
eot,tsne,1,182,slot_23__deer__r01__c002,"Against a rocky meadow, a sudden white-tail retreat into dense cover defines branch-antlered woodland traveler.",deer,0,deer,True,-12.446371078491211,-11.700006484985352,,
eot,tsne,1,183,slot_23__horse__r04__c244,"Against a narrow riverside path, a flowing canter with mane and tail lifted defines long-faced bridled trail companion.",horse,5,horse,True,-6.691089630126953,16.020076751708984,,
eot,tsne,1,184,slot_24__cat__r01__c005,"A clear view shows padded-paw windowsill-watcher with a windowsill while its tail corrects balance, as ground contact stays clear.",cat,6,fox,False,16.114303588867188,-14.805957794189453,,
eot,tsne,1,185,slot_24__dog__r01__c003,"Leash-following walking-partner carries the yard in an eager bounding gait across a patch of dense brush; meanwhile, the posture remains natural.",dog,1,dog,True,4.402695655822754,14.722692489624023,,
eot,tsne,1,186,slot_24__fox__r06__c404,"Beside a pale winter field, amber-eyed meadow-prowler reveals woodland cover using a low cautious trot; the viewpoint remains level.",fox,6,fox,True,5.286004066467285,-13.433202743530273,,
eot,tsne,1,187,slot_24__bear__r01__c001,"Round-eared timberland-giant displays a steep slope despite its bulky frame beside a quiet fence line, while soft light preserves surface detail.",bear,2,bear,True,-6.0548906326293945,2.1946065425872803,,
eot,tsne,1,188,slot_24__wolf__r04__c244,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior.",wolf,4,wolf,True,18.137622833251953,2.7715888023376465,,
eot,tsne,1,189,slot_24__rabbit__r01__c001,"Soft-coated burrow dweller becomes recognizable through a sudden zigzag escape across short grass, while the background preserves its outline.",rabbit,3,rabbit,True,-18.218835830688477,0.5249366164207458,,
eot,tsne,1,190,slot_24__deer__r01__c004,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail.",deer,0,deer,True,-5.775744438171387,-8.875081062316895,,
eot,tsne,1,191,slot_24__horse__r01__c001,"Broad-chested stable resident carries an extended gallop across open pasture across a narrow riverside path; meanwhile, the posture remains natural.",horse,5,horse,True,-8.609206199645996,13.20142650604248,,
eot,tsne,1,192,slot_25__cat__r03__c162,"Within a shallow stream bank, striped hearthside-prowler demonstrates the room with a low stalking posture, where the head and torso remain visible.",cat,6,fox,False,11.789395332336426,-18.387615203857422,,
eot,tsne,1,193,slot_25__dog__r01__c003,"A clear view shows floppy-eared home-guardian with a footpath while pulling lightly against a leash, as ground contact stays clear.",dog,1,dog,True,2.6259968280792236,9.63206958770752,,
eot,tsne,1,194,slot_25__fox__r05__c325,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural.",fox,6,fox,True,7.180337429046631,-15.340420722961426,,
eot,tsne,1,195,slot_25__bear__r01__c002,"Powerful berry-gatherer carries a fallen trunk through surprising climbing strength across a narrow riverside path; meanwhile, the viewpoint remains level.",bear,2,bear,True,2.752568006515503,-5.033466339111328,,
eot,tsne,1,196,slot_25__wolf__r05__c323,"Large gray howling pack hunter displays an efficient ground-covering trot through snow beside a weathered wooden gate, while soft light preserves surface detail.",wolf,4,wolf,True,18.450138092041016,6.392998218536377,,
eot,tsne,1,197,slot_25__rabbit__r01__c001,"Within a rocky meadow, round-eyed grassland nibbler demonstrates small cautious hops followed by complete stillness, where nearby tracks indicate scale.",rabbit,6,fox,False,-13.928524017333984,3.6991286277770996,,
eot,tsne,1,198,slot_25__deer__r03__c161,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level.",deer,0,deer,True,-5.3080644607543945,-10.022675514221191,,
eot,tsne,1,199,slot_25__horse__r01__c002,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail.",horse,5,horse,True,-8.771867752075195,10.472395896911621,,
eot,tsne,1,200,slot_26__cat__r02__c082,Moving string with focused paw taps identifies an upright-tailed lap companion.,cat,7,cat,True,18.82613182067871,-9.131551742553711,,
eot,tsne,1,201,slot_26__dog__r01__c001,A broad-pawed walking partner shows the floor beside a familiar person's chair.,dog,1,dog,True,7.344267845153809,19.37148094177246,,
eot,tsne,1,202,slot_26__fox__r01__c002,An amber-eyed meadow prowler shows faint ground sounds with tilted ears.,fox,6,fox,True,3.799617052078247,-16.270233154296875,,
eot,tsne,1,203,slot_26__bear__r01__c001,A bulky streamside fisher reveals river shallows during a patient fishing period.,bear,2,bear,True,2.305961847305298,0.25620460510253906,,
eot,tsne,1,204,slot_26__wolf__r03__c162,A gray pack hunter shows food sharing among an organized family group.,wolf,4,wolf,True,14.087342262268066,7.663926124572754,,
eot,tsne,1,205,slot_26__rabbit__r01__c001,A soft-coated meadow nibbler carries chewing leafy stems while remaining near cover.,rabbit,3,rabbit,True,-20.451671600341797,3.9582998752593994,,
eot,tsne,1,206,slot_26__deer__r02__c081,A long-legged browser shows quiet feeding before dawn near dense cover.,deer,3,rabbit,False,-0.8101784586906433,-13.461766242980957,,
eot,tsne,1,207,slot_26__horse__r01__c001,A muscular farmyard runner has resting upright near familiar herd companions.,horse,5,horse,True,-9.139123916625977,19.92327308654785,,
eot,tsne,1,208,slot_27__cat__r01__c002,Moving string with focused paw taps marks a purring house prowler.,cat,7,cat,True,19.349008560180664,-9.931232452392578,,
eot,tsne,1,209,slot_27__dog__r01__c001,New surroundings through persistent sniffing defines a leash-wearing companion.,dog,1,dog,True,6.72773551940918,15.661628723144531,,
eot,tsne,1,210,slot_27__fox__r05__c322,Faint ground sounds with tilted ears identifies a russet snowline hunter.,fox,3,rabbit,False,1.9616700410842896,-22.060733795166016,,
eot,tsne,1,211,slot_27__bear__r02__c082,Loose logs while searching for insects identifies a broad-muzzled river hunter.,bear,2,bear,True,-2.2678771018981934,-9.733122825622559,,
eot,tsne,1,212,slot_27__wolf__r04__c244,A bushy-tailed pack tracker has patient tracking across old snow prints.,wolf,4,wolf,True,11.094955444335938,3.1783463954925537,,
eot,tsne,1,213,slot_27__rabbit__r01__c003,Chewing leafy stems while remaining near cover is visible on a white-tailed garden browser.,rabbit,3,rabbit,True,-20.14960479736328,4.908023357391357,,
eot,tsne,1,214,slot_27__deer__r04__c242,A forest herd grazer reveals quiet feeding before dawn near dense cover.,deer,2,bear,False,-0.900647759437561,-13.365028381347656,,
eot,tsne,1,215,slot_27__horse__r01__c002,A single-hoofed riding companion reveals slow chewing beside a pasture water trough.,horse,5,horse,True,-10.926875114440918,14.701974868774414,,
eot,tsne,1,216,slot_28__cat__r01__c001,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.,cat,7,cat,True,21.91135597229004,-17.014511108398438,,
eot,tsne,1,217,slot_28__dog__r01__c001,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge.,dog,1,dog,True,4.202950954437256,14.162821769714355,,
eot,tsne,1,218,slot_28__fox__r04__c247,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.,fox,6,fox,True,5.992344856262207,-16.638778686523438,,
eot,tsne,1,219,slot_28__bear__r01__c001,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path.,bear,2,bear,True,1.047443151473999,-5.132021903991699,,
eot,tsne,1,220,slot_28__wolf__r04__c245,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.,wolf,4,wolf,True,15.969612121582031,9.424570083618164,,
eot,tsne,1,221,slot_28__rabbit__r01__c001,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.,rabbit,3,rabbit,True,-18.47323226928711,2.5519354343414307,,
eot,tsne,1,222,slot_28__deer__r04__c243,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.,deer,0,deer,True,-8.863020896911621,-14.72110366821289,,
eot,tsne,1,223,slot_28__horse__r01__c001,Single-hoofed riding companion displays steady grazing with lips clipping short grass beside a quiet fence line.,horse,5,horse,True,-11.831230163574219,14.567438125610352,,
eot,tsne,1,224,slot_29__cat__r02__c083,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural.",cat,6,fox,False,-0.11904869973659515,6.277125358581543,,
eot,tsne,1,225,slot_29__dog__r04__c241,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",dog,1,dog,True,2.0654382705688477,22.22003173828125,,
eot,tsne,1,226,slot_29__fox__r01__c002,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",fox,6,fox,True,6.7498016357421875,1.1836079359054565,,
eot,tsne,1,227,slot_29__bear__r01__c004,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",bear,2,bear,True,-3.0210041999816895,-9.123334884643555,,
eot,tsne,1,228,slot_29__wolf__r06__c404,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",wolf,4,wolf,True,-4.229445934295654,-13.419893264770508,,
eot,tsne,1,229,slot_29__rabbit__r01__c003,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",rabbit,3,rabbit,True,-18.07901382446289,2.996103286743164,,
eot,tsne,1,230,slot_29__deer__r01__c004,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as surrounding plants provide scale.",deer,0,deer,True,-9.433588981628418,-14.636714935302734,,
eot,tsne,1,231,slot_29__horse__r01__c001,"Against a misty hillside, slow chewing beside a pasture water trough defines saddle-trained trail companion; the head and torso remain visible.",horse,5,horse,True,-7.878927230834961,14.299113273620605,,
eot,tsne,1,232,slot_30__cat__r01__c002,"Whiskered house-prowler becomes recognizable through its face and forelegs with careful grooming strokes, while the moment appears unstaged.",cat,6,fox,False,11.384799003601074,-14.494430541992188,,
eot,tsne,1,233,slot_30__dog__r05__c323,"A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior.",dog,1,dog,True,1.7282148599624634,14.270302772521973,,
eot,tsne,1,234,slot_30__fox__r01__c002,"Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level.",fox,2,bear,False,-2.3974859714508057,-18.238115310668945,,
eot,tsne,1,235,slot_30__bear__r02__c081,"A clear view shows massive shaggy-forager with river shallows during a patient fishing period, as the moment appears unstaged.",bear,2,bear,True,1.1858237981796265,-0.13132040202617645,,
eot,tsne,1,236,slot_30__wolf__r08__c565,"Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale.",wolf,4,wolf,True,15.634227752685547,10.631842613220215,,
