condition,record_type,original_description,embedding_prompt,token_ids,decoded_tokens,selected_token_id,selected_token,selected_token_position,token_count_with_special_tokens,model_max_length,truncation_occurred
fixed_suffix,description,Moving string with focused paw taps identifies an upright-tailed lap companion.,Moving string with focused paw taps identifies an upright-tailed lap companion. This sentence describes the concept,"[49406, 3584, 9696, 593, 9319, 16016, 23267, 35712, 550, 29818, 268, 20626, 8639, 14963, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""moving</w>"", ""string</w>"", ""with</w>"", ""focused</w>"", ""paw</w>"", ""taps</w>"", ""identifies</w>"", ""an</w>"", ""upright</w>"", ""-</w>"", ""tailed</w>"", ""lap</w>"", ""companion</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,19,21,77,False
fixed_suffix,description,A broad-pawed walking partner shows the floor beside a familiar person's chair.,A broad-pawed walking partner shows the floor beside a familiar person's chair. This sentence describes the concept,"[49406, 320, 12623, 268, 765, 3478, 3941, 4568, 2665, 518, 4125, 13519, 320, 10020, 2533, 568, 4269, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""broad</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""walking</w>"", ""partner</w>"", ""shows</w>"", ""the</w>"", ""floor</w>"", ""beside</w>"", ""a</w>"", ""familiar</w>"", ""person</w>"", ""'s</w>"", ""chair</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,An amber-eyed meadow prowler shows faint ground sounds with tilted ears.,An amber-eyed meadow prowler shows faint ground sounds with tilted ears. This sentence describes the concept,"[49406, 550, 9986, 268, 15512, 17195, 38737, 1803, 2665, 30807, 2461, 5694, 593, 6124, 775, 9861, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""an</w>"", ""amber</w>"", ""-</w>"", ""eyed</w>"", ""meadow</w>"", ""prow"", ""ler</w>"", ""shows</w>"", ""faint</w>"", ""ground</w>"", ""sounds</w>"", ""with</w>"", ""til"", ""ted</w>"", ""ears</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A bulky streamside fisher reveals river shallows during a patient fishing period.,A bulky streamside fisher reveals river shallows during a patient fishing period. This sentence describes the concept,"[49406, 320, 2572, 2383, 8659, 1145, 9176, 6621, 2473, 552, 9966, 1590, 320, 6262, 4935, 6131, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""bul"", ""ky</w>"", ""stream"", ""side</w>"", ""fisher</w>"", ""reveals</w>"", ""river</w>"", ""sh"", ""allows</w>"", ""during</w>"", ""a</w>"", ""patient</w>"", ""fishing</w>"", ""period</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,Moving string with focused paw taps marks a purring house prowler.,Moving string with focused paw taps marks a purring house prowler. This sentence describes the concept,"[49406, 3584, 9696, 593, 9319, 16016, 23267, 5466, 320, 1727, 2540, 1212, 38737, 1803, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""moving</w>"", ""string</w>"", ""with</w>"", ""focused</w>"", ""paw</w>"", ""taps</w>"", ""marks</w>"", ""a</w>"", ""pur"", ""ring</w>"", ""house</w>"", ""prow"", ""ler</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,19,21,77,False
fixed_suffix,description,New surroundings through persistent sniffing defines a leash-wearing companion.,New surroundings through persistent sniffing defines a leash-wearing companion. This sentence describes the concept,"[49406, 686, 26915, 1417, 29028, 7186, 16592, 28218, 320, 36192, 268, 3309, 14963, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""new</w>"", ""surroundings</w>"", ""through</w>"", ""persistent</w>"", ""sni"", ""ffing</w>"", ""defines</w>"", ""a</w>"", ""leash</w>"", ""-</w>"", ""wearing</w>"", ""companion</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,18,20,77,False
fixed_suffix,description,Faint ground sounds with tilted ears identifies a russet snowline hunter.,Faint ground sounds with tilted ears identifies a russet snowline hunter. This sentence describes the concept,"[49406, 30807, 2461, 5694, 593, 6124, 775, 9861, 35712, 320, 35811, 1167, 3880, 1148, 6099, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""faint</w>"", ""ground</w>"", ""sounds</w>"", ""with</w>"", ""til"", ""ted</w>"", ""ears</w>"", ""identifies</w>"", ""a</w>"", ""rus"", ""set</w>"", ""snow"", ""line</w>"", ""hunter</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,Loose logs while searching for insects identifies a broad-muzzled river hunter.,Loose logs while searching for insects identifies a broad-muzzled river hunter. This sentence describes the concept,"[49406, 9786, 22745, 1519, 10626, 556, 18714, 35712, 320, 12623, 268, 670, 39075, 2473, 6099, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""loose</w>"", ""logs</w>"", ""while</w>"", ""searching</w>"", ""for</w>"", ""insects</w>"", ""identifies</w>"", ""a</w>"", ""broad</w>"", ""-</w>"", ""mu"", ""zzled</w>"", ""river</w>"", ""hunter</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow. This sentence describes the concept,"[49406, 320, 3143, 1093, 2665, 1727, 2540, 1530, 268, 15776, 593, 320, 3616, 8721, 1348, 18543, 37568, 2252, 320, 9648, 17195, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""pur"", ""ring</w>"", ""room</w>"", ""-</w>"", ""explorer</w>"", ""with</w>"", ""a</w>"", ""warm</w>"", ""patch</w>"", ""before</w>"", ""curling</w>"", ""tightly</w>"", ""near</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,26,28,77,False
fixed_suffix,description,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge.,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge. This sentence describes the concept,"[49406, 36192, 268, 3473, 3941, 268, 4568, 6766, 47240, 1417, 320, 14233, 14115, 593, 27904, 14971, 2252, 320, 43506, 17447, 5461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""leash</w>"", ""-</w>"", ""following</w>"", ""walking</w>"", ""-</w>"", ""partner</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""a</w>"", ""buried</w>"", ""object</w>"", ""with</w>"", ""repeated</w>"", ""digging</w>"", ""near</w>"", ""a</w>"", ""shaded</w>"", ""woodland</w>"", ""edge</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,26,28,77,False
fixed_suffix,description,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow. This sentence describes the concept,"[49406, 30807, 2461, 5694, 593, 6124, 775, 9861, 15053, 2502, 16652, 268, 670, 39075, 19708, 268, 38737, 1803, 2252, 320, 9648, 17195, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""faint</w>"", ""ground</w>"", ""sounds</w>"", ""with</w>"", ""til"", ""ted</w>"", ""ears</w>"", ""distingui"", ""shes</w>"", ""narrow</w>"", ""-</w>"", ""mu"", ""zzled</w>"", ""dusk</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""near</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,27,29,77,False
fixed_suffix,description,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path.,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path. This sentence describes the concept,"[49406, 4200, 268, 765, 3478, 1663, 2157, 268, 2060, 11289, 17982, 3488, 37578, 1590, 1538, 14215, 9879, 2500, 320, 968, 4350, 2756, 5035, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""heavy</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""back"", ""country</w>"", ""-</w>"", ""wan"", ""derer</w>"", ""carries</w>"", ""berry</w>"", ""bushes</w>"", ""during</w>"", ""long</w>"", ""seasonal</w>"", ""feeding</w>"", ""across</w>"", ""a</w>"", ""sun"", ""lit</w>"", ""garden</w>"", ""path</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,28,30,77,False
fixed_suffix,description,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural.","Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural. This sentence describes the concept","[49406, 4154, 320, 43506, 17447, 5461, 267, 43734, 268, 4132, 1137, 268, 14963, 24806, 3584, 9696, 593, 9319, 16016, 23267, 267, 1234, 518, 29681, 6807, 3288, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""a</w>"", ""shaded</w>"", ""woodland</w>"", ""edge</w>"", "",</w>"", ""curled</w>"", ""-</w>"", ""tail</w>"", ""home</w>"", ""-</w>"", ""companion</w>"", ""demonstrates</w>"", ""moving</w>"", ""string</w>"", ""with</w>"", ""focused</w>"", ""paw</w>"", ""taps</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""posture</w>"", ""remains</w>"", ""natural</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.","Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible. This sentence describes the concept","[49406, 13626, 268, 620, 1315, 268, 14963, 15648, 686, 26915, 1417, 29028, 7186, 16592, 13519, 320, 23730, 3322, 2723, 267, 1519, 902, 1476, 1774, 13311, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""tongue</w>"", ""-</w>"", ""out</w>"", ""family</w>"", ""-</w>"", ""companion</w>"", ""displays</w>"", ""new</w>"", ""surroundings</w>"", ""through</w>"", ""persistent</w>"", ""sni"", ""ffing</w>"", ""beside</w>"", ""a</w>"", ""shallow</w>"", ""stream</w>"", ""bank</w>"", "",</w>"", ""while</w>"", ""its</w>"", ""full</w>"", ""body</w>"", ""stays</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.","Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions. This sentence describes the concept","[49406, 4154, 3773, 1119, 1395, 267, 609, 9682, 268, 20626, 1181, 268, 13881, 24806, 1488, 2461, 1590, 7557, 14512, 35978, 267, 1234, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "",</w>"", ""bu"", ""shy</w>"", ""-</w>"", ""tailed</w>"", ""den</w>"", ""-</w>"", ""visitor</w>"", ""demonstrates</w>"", ""open</w>"", ""ground</w>"", ""during</w>"", ""quiet</w>"", ""twilight</w>"", ""patrols</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,32,34,77,False
fixed_suffix,description,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.","Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior. This sentence describes the concept","[49406, 9786, 22745, 1519, 10626, 556, 18714, 15053, 2502, 1538, 268, 940, 3478, 16506, 268, 9016, 2252, 320, 43506, 17447, 5461, 267, 1234, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""loose</w>"", ""logs</w>"", ""while</w>"", ""searching</w>"", ""for</w>"", ""insects</w>"", ""distingui"", ""shes</w>"", ""long</w>"", ""-</w>"", ""cla"", ""wed</w>"", ""wilderness</w>"", ""-</w>"", ""resident</w>"", ""near</w>"", ""a</w>"", ""shaded</w>"", ""woodland</w>"", ""edge</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Whiskered house-prowler becomes recognizable through its face and forelegs with careful grooming strokes, while the moment appears unstaged.","Whiskered house-prowler becomes recognizable through its face and forelegs with careful grooming strokes, while the moment appears unstaged. This sentence describes the concept","[49406, 6024, 26690, 1212, 268, 38737, 1803, 6766, 47240, 1417, 902, 1710, 537, 1484, 7072, 593, 11999, 25575, 26595, 267, 1519, 518, 2495, 8743, 569, 19906, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""whis"", ""kered</w>"", ""house</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""its</w>"", ""face</w>"", ""and</w>"", ""fore"", ""legs</w>"", ""with</w>"", ""careful</w>"", ""grooming</w>"", ""strokes</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""moment</w>"", ""appears</w>"", ""un"", ""staged</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior.","A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior. This sentence describes the concept","[49406, 320, 14233, 14115, 593, 27904, 14971, 15053, 2502, 12623, 268, 765, 3478, 3302, 268, 35971, 2252, 320, 598, 34091, 9057, 3302, 267, 1234, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""buried</w>"", ""object</w>"", ""with</w>"", ""repeated</w>"", ""digging</w>"", ""distingui"", ""shes</w>"", ""broad</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""gate</w>"", ""-</w>"", ""watcher</w>"", ""near</w>"", ""a</w>"", ""we"", ""athered</w>"", ""wooden</w>"", ""gate</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level.","Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level. This sentence describes the concept","[49406, 736, 268, 23401, 17447, 268, 6099, 17982, 12615, 1559, 16850, 9786, 5579, 537, 9216, 2500, 320, 12518, 2541, 1570, 282, 9650, 267, 518, 41604, 6807, 2931, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""red</w>"", ""-</w>"", ""coated</w>"", ""woodland</w>"", ""-</w>"", ""hunter</w>"", ""carries</w>"", ""spare</w>"", ""food</w>"", ""beneath</w>"", ""loose</w>"", ""leaves</w>"", ""and</w>"", ""soil</w>"", ""across</w>"", ""a</w>"", ""pale</w>"", ""winter</w>"", ""field</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""the</w>"", ""viewpoint</w>"", ""remains</w>"", ""level</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,32,34,77,False
fixed_suffix,description,"A clear view shows massive shaggy-forager with river shallows during a patient fishing period, as the moment appears unstaged.","A clear view shows massive shaggy-forager with river shallows during a patient fishing period, as the moment appears unstaged. This sentence describes the concept","[49406, 320, 3143, 1093, 2665, 4818, 42662, 268, 645, 10443, 593, 2473, 552, 9966, 1590, 320, 6262, 4935, 6131, 267, 601, 518, 2495, 8743, 569, 19906, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""massive</w>"", ""shaggy</w>"", ""-</w>"", ""for"", ""ager</w>"", ""with</w>"", ""river</w>"", ""sh"", ""allows</w>"", ""during</w>"", ""a</w>"", ""patient</w>"", ""fishing</w>"", ""period</w>"", "",</w>"", ""as</w>"", ""the</w>"", ""moment</w>"", ""appears</w>"", ""un"", ""staged</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,A retractable-clawed mouser shows a garden wall overlooking moving leaves.,A retractable-clawed mouser shows a garden wall overlooking moving leaves. This sentence describes the concept,"[49406, 320, 32735, 2175, 268, 940, 3478, 24837, 528, 2665, 320, 2756, 2569, 17319, 3584, 5579, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""retrac"", ""table</w>"", ""-</w>"", ""cla"", ""wed</w>"", ""mous"", ""er</w>"", ""shows</w>"", ""a</w>"", ""garden</w>"", ""wall</w>"", ""overlooking</w>"", ""moving</w>"", ""leaves</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A neighborhood path beside a handled leash marks a collared gate watcher.,A neighborhood path beside a handled leash marks a collared gate watcher. This sentence describes the concept,"[49406, 320, 9471, 5035, 13519, 320, 26824, 36192, 5466, 320, 2929, 736, 3302, 35971, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""neighborhood</w>"", ""path</w>"", ""beside</w>"", ""a</w>"", ""handled</w>"", ""leash</w>"", ""marks</w>"", ""a</w>"", ""colla"", ""red</w>"", ""gate</w>"", ""watcher</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,19,21,77,False
fixed_suffix,description,A woodland margin beside open grass identifies an orange-chested hedge stalker.,A woodland margin beside open grass identifies an orange-chested hedge stalker. This sentence describes the concept,"[49406, 320, 17447, 21357, 13519, 1488, 5922, 35712, 550, 4287, 268, 983, 1356, 20294, 26777, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""woodland</w>"", ""margin</w>"", ""beside</w>"", ""open</w>"", ""grass</w>"", ""identifies</w>"", ""an</w>"", ""orange</w>"", ""-</w>"", ""che"", ""sted</w>"", ""hedge</w>"", ""stalker</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets.,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets. This sentence describes the concept,"[49406, 320, 4200, 268, 765, 3478, 3965, 532, 16147, 6621, 320, 3965, 4167, 20281, 3488, 26107, 1632, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""heavy</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""mountain</w>"", ""ro"", ""amer</w>"", ""reveals</w>"", ""a</w>"", ""mountain</w>"", ""forest</w>"", ""containing</w>"", ""berry</w>"", ""thic"", ""kets</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A long-whiskered home companion shows a sunny windowsill above indoor plants.,A long-whiskered home companion shows a sunny windowsill above indoor plants. This sentence describes the concept,"[49406, 320, 1538, 268, 6024, 26690, 1137, 14963, 2665, 320, 5438, 3110, 6300, 660, 4348, 9546, 5829, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""long</w>"", ""-</w>"", ""whis"", ""kered</w>"", ""home</w>"", ""companion</w>"", ""shows</w>"", ""a</w>"", ""sunny</w>"", ""windo"", ""ws"", ""ill</w>"", ""above</w>"", ""indoor</w>"", ""plants</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A floppy-eared home guardian has an open field suited to running and retrieval.,A floppy-eared home guardian has an open field suited to running and retrieval. This sentence describes the concept,"[49406, 320, 38267, 268, 9127, 1137, 9498, 791, 550, 1488, 1570, 25919, 531, 2761, 537, 16918, 9703, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""floppy</w>"", ""-</w>"", ""eared</w>"", ""home</w>"", ""guardian</w>"", ""has</w>"", ""an</w>"", ""open</w>"", ""field</w>"", ""suited</w>"", ""to</w>"", ""running</w>"", ""and</w>"", ""retri"", ""eval</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A bushy-tailed den visitor has a snowy field containing faint prey tracks.,A bushy-tailed den visitor has a snowy field containing faint prey tracks. This sentence describes the concept,"[49406, 320, 609, 9682, 268, 20626, 1181, 13881, 791, 320, 14191, 1570, 20281, 30807, 17131, 7579, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""bu"", ""shy</w>"", ""-</w>"", ""tailed</w>"", ""den</w>"", ""visitor</w>"", ""has</w>"", ""a</w>"", ""snowy</w>"", ""field</w>"", ""containing</w>"", ""faint</w>"", ""prey</w>"", ""tracks</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A powerful berry gatherer shows a dense woodland trail marked by broad tracks.,A powerful berry gatherer shows a dense woodland trail marked by broad tracks. This sentence describes the concept,"[49406, 320, 4875, 3488, 1275, 599, 3407, 2665, 320, 19353, 17447, 4921, 12360, 638, 12623, 7579, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""powerful</w>"", ""berry</w>"", ""ga"", ""the"", ""rer</w>"", ""shows</w>"", ""a</w>"", ""dense</w>"", ""woodland</w>"", ""trail</w>"", ""marked</w>"", ""by</w>"", ""broad</w>"", ""tracks</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow.,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow. This sentence describes the concept,"[49406, 47011, 268, 15512, 9546, 268, 6099, 6766, 47240, 1417, 320, 5438, 3110, 6300, 660, 4348, 9546, 5829, 2252, 320, 9648, 17195, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""slit</w>"", ""-</w>"", ""eyed</w>"", ""indoor</w>"", ""-</w>"", ""hunter</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""a</w>"", ""sunny</w>"", ""windo"", ""ws"", ""ill</w>"", ""above</w>"", ""indoor</w>"", ""plants</w>"", ""near</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,27,29,77,False
fixed_suffix,description,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light.,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light. This sentence describes the concept,"[49406, 320, 9471, 5035, 13519, 320, 26824, 36192, 15053, 2502, 13626, 268, 620, 1315, 268, 14963, 2252, 1042, 2285, 1395, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""neighborhood</w>"", ""path</w>"", ""beside</w>"", ""a</w>"", ""handled</w>"", ""leash</w>"", ""distingui"", ""shes</w>"", ""tongue</w>"", ""-</w>"", ""out</w>"", ""family</w>"", ""-</w>"", ""companion</w>"", ""near</w>"", ""low</w>"", ""evening</w>"", ""light</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,25,27,77,False
fixed_suffix,description,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard.,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard. This sentence describes the concept,"[49406, 4287, 268, 983, 1356, 18271, 1291, 2250, 268, 26777, 17982, 320, 17447, 21357, 13519, 1488, 5922, 2500, 320, 7011, 1578, 1152, 746, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""orange</w>"", ""-</w>"", ""che"", ""sted</w>"", ""hed"", ""ger"", ""ow</w>"", ""-</w>"", ""stalker</w>"", ""carries</w>"", ""a</w>"", ""woodland</w>"", ""margin</w>"", ""beside</w>"", ""open</w>"", ""grass</w>"", ""across</w>"", ""a</w>"", ""calm</w>"", ""far"", ""my"", ""ard</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,28,30,77,False
