query_sample_index,query_description_id,query_true_concept,query_description,neighbor_rank,neighbor_sample_index,neighbor_description_id,neighbor_true_concept,neighbor_description,cosine_distance,cosine_similarity,same_true_concept,included_in_k5,included_in_k10,included_in_k20
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",3,305,slot_39__dog__r03__c162,dog,"A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural.",0.3401940140350822,0.6598059859649178,True,True,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",4,345,slot_44__dog__r01__c004,dog,"Within a shallow stream bank, panting ball-chaser demonstrates coordinated running beside a familiar walking partner, where its full body stays visible.",0.3781566894525292,0.6218433105474708,True,True,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",5,393,slot_50__dog__r01__c002,dog,"Within a shallow stream bank, wagging household-companion demonstrates quick breathy whines beside a closed door, where its full body stays visible.",0.42867126698513314,0.5713287330148669,True,True,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",6,97,slot_13__dog__r01__c002,dog,Straight forelegs supporting a ready stance distinguishes tongue-out family-companion near a calm farmyard.,0.45695194806145123,0.5430480519385488,True,False,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",7,220,slot_28__wolf__r04__c245,wolf,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.,0.4719046576877979,0.5280953423122021,False,False,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",8,275,slot_35__bear__r02__c085,bear,"A cold river crowded by migrating fish distinguishes long-clawed wilderness-resident near a shallow stream bank, where nearby tracks indicate scale.",0.4743811449027997,0.5256188550972003,False,False,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",9,359,slot_45__horse__r04__c243,horse,"Long-maned stable grazer with powerful legs carries playful running beside a younger pasture companion across a shallow stream bank; meanwhile, nearby tracks indicate scale.",0.4961326313730511,0.5038673686269489,False,False,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",10,392,slot_50__cat__r01__c001,cat,"Within a broad dirt trail, curled-tail home-companion demonstrates a sharp warning hiss with flattened ears, where nearby tracks indicate scale.",0.49619669616500583,0.5038033038349942,False,False,True,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",11,399,slot_50__horse__r04__c244,horse,"Muscular maned farmyard traveler carries soft breath moving through wide nostrils across a shallow stream bank; meanwhile, its full body stays visible.",0.4963263175316879,0.5036736824683121,False,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",12,231,slot_29__horse__r01__c001,horse,"Against a misty hillside, slow chewing beside a pasture water trough defines saddle-trained trail companion; the head and torso remain visible.",0.49992510606394125,0.5000748939360588,False,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",13,73,slot_10__dog__r01__c002,dog,"Within a rocky meadow, wagging household-companion demonstrates a long scenting muzzle beneath lifted ears, where the pose shows balanced proportions.",0.5076525547210023,0.49234744527899765,True,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",14,115,slot_15__bear__r02__c081,bear,"Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions.",0.5084798195712117,0.4915201804287883,False,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",15,265,slot_34__dog__r03__c162,dog,"Against a shallow stream bank, a fenced backyard containing scattered toys defines panting ball-chaser; the pose shows balanced proportions.",0.5105049206095837,0.48949507939041625,True,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",16,113,slot_15__dog__r01__c003,dog,"Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale.",0.5130290143895575,0.4869709856104425,True,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",17,308,slot_39__wolf__r04__c243,wolf,"Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior.",0.515769903615631,0.484230096384369,False,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",18,257,slot_33__dog__r02__c081,dog,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light.,0.5213594547636927,0.4786405452363073,True,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",19,337,slot_43__dog__r01__c004,dog,Collar-wearing yard-guardian becomes recognizable through careful sniffing during a new animal greeting near a shaded woodland edge.,0.5248467740383905,0.47515322596160947,True,False,False,True
225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",20,157,slot_20__rabbit__r04__c248,rabbit,"Long-eared grassland nibbler displays a low oval profile ending in a tiny tail beside a shallow stream bank, while the pose shows balanced proportions.",0.5293549067024944,0.4706450932975056,False,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",1,146,slot_19__fox__r02__c081,fox,"A clear view shows bushy-tailed den-visitor with a small woodland silhouette built for quick turns, as the setting supports the behavior.",0.341953893030279,0.658046106969721,True,True,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",2,274,slot_35__fox__r04__c241,fox,"Within a sunlit garden path, bushy-tailed den-visitor demonstrates a woodland margin beside open grass, where the moment appears unstaged.",0.3833515639800885,0.6166484360199115,True,True,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",3,194,slot_25__fox__r05__c325,fox,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural.",0.3899499835529183,0.6100500164470817,True,True,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",4,306,slot_39__fox__r01__c002,fox,"A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible.",0.3920348672692504,0.6079651327307496,True,True,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",5,90,slot_12__fox__r02__c081,fox,A bushy-tailed den visitor has dark lower legs ending in light quick paws.,0.4165703707292938,0.5834296292707062,True,True,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",6,304,slot_39__cat__r01__c002,cat,"Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions.",0.4296320846450117,0.5703679153549883,False,False,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",7,391,slot_49__horse__r01__c003,horse,"Within low evening light, upright-eared pasture grazer demonstrates a clear neigh carrying beyond the stable, where the pose shows balanced proportions.",0.43751027157747013,0.5624897284225299,False,False,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",8,106,slot_14__fox__r01__c002,fox,"Narrow-muzzled dusk-prowler carries small black feet beneath narrow lower legs across a pale winter field; meanwhile, soft light preserves surface detail.",0.44239394731205706,0.5576060526879429,True,False,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",9,314,slot_40__fox__r01__c001,fox,"Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale.",0.44519676230417504,0.554803237695825,True,False,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",10,159,slot_20__horse__r01__c004,horse,"Against soft morning light, a powerful hindquarter line beneath the saddle area defines flowing-tailed field grazer; the head and torso remain visible.",0.45182680659754537,0.5481731934024546,False,False,True,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",11,76,slot_10__wolf__r04__c241,wolf,"Broad-pawed northern pack tracker carries upright triangular ears above an elongated muzzle across soft morning light; meanwhile, the pose shows balanced proportions.",0.45314995405386593,0.5468500459461341,False,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",12,34,slot_05__fox__r02__c083,fox,"A clear view shows bushy-tailed den-visitor with dense copper hair blending into autumn leaves, as the moment appears unstaged.",0.4561814781192062,0.5438185218807938,True,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",13,350,slot_44__deer__r01__c001,deer,"Within soft morning light, slender-legged forest grazer demonstrates an antler display toward a competing male, where nearby tracks indicate scale.",0.4574570052480682,0.5425429947519318,False,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",14,115,slot_15__bear__r02__c081,bear,"Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions.",0.45806045369763315,0.5419395463023668,False,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",15,112,slot_15__cat__r03__c162,cat,"Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions.",0.45935733239053156,0.5406426676094684,False,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",16,354,slot_45__fox__r04__c243,fox,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline.",0.46533497136300483,0.5346650286369952,True,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",17,266,slot_34__fox__r04__c246,fox,"Against a pale winter field, a quiet meadow during early dawn defines amber-eyed meadow-prowler; the posture remains natural.",0.4676147497583131,0.5323852502416869,True,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",18,170,slot_22__fox__r02__c081,fox,A bushy-tailed den visitor shows snow before diving headfirst toward hidden movement.,0.4734965425687889,0.5265034574312111,True,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",19,250,slot_32__fox__r01__c002,fox,A bushy-tailed den visitor has a snowy field containing faint prey tracks.,0.4791328858559385,0.5208671141440615,True,False,False,True
226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",20,117,slot_15__rabbit__r04__c243,rabbit,"Long-eared grassland nibbler carries long hind limbs prepared for sudden bounds across low evening light; meanwhile, its full body stays visible.",0.47927431573108925,0.5207256842689107,False,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",1,179,slot_23__bear__r05__c326,bear,Short-tailed mountain-roamer becomes recognizable through a fallen trunk through surprising climbing strength near a shaded woodland edge.,0.33006114217097415,0.6699388578290258,True,True,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",2,211,slot_27__bear__r02__c082,bear,Loose logs while searching for insects identifies a broad-muzzled river hunter.,0.37546461882800575,0.6245353811719943,True,True,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",3,238,slot_30__deer__r02__c082,deer,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail.",0.3768527310846881,0.6231472689153119,False,True,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",4,198,slot_25__deer__r03__c161,deer,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level.",0.377873065969086,0.622126934030914,False,True,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",5,398,slot_50__deer__r01__c003,deer,"Beside a broad dirt trail, slender-legged forest grazer reveals large ears turning toward a broken twig; nearby tracks indicate scale.",0.41227411410303993,0.5877258858969601,False,True,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",6,190,slot_24__deer__r01__c004,deer,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail.",0.41273494871502936,0.5872650512849706,False,False,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",7,29,slot_04__rabbit__r04__c245,rabbit,"Beside a shaded woodland edge, small hopping burrow forager reveals smooth tan hair above a pale belly; the setting supports the behavior.",0.4215417343886847,0.5784582656113153,False,False,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",8,278,slot_35__deer__r03__c163,deer,"An autumn ridge beneath scattered oak trees distinguishes long-legged herd grazer near a shaded woodland edge, where the posture remains natural.",0.4360283364679338,0.5639716635320662,False,False,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",9,99,slot_13__bear__r01__c004,bear,Long curved claws extending beyond dark toe pads distinguishes round-eared timberland-giant near a shaded woodland edge.,0.44088348986410875,0.5591165101358913,True,False,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",10,224,slot_29__cat__r02__c083,cat,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural.",0.4428668837856107,0.5571331162143893,False,False,True,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",11,222,slot_28__deer__r04__c243,deer,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.,0.44310337714923653,0.5568966228507635,False,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",12,147,slot_19__bear__r03__c162,bear,"Long-clawed wilderness-resident carries a massive torso rising over powerful shoulders across a shaded woodland edge; meanwhile, the background preserves its outline.",0.45224869216623254,0.5477513078337675,True,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",13,350,slot_44__deer__r01__c001,deer,"Within soft morning light, slender-legged forest grazer demonstrates an antler display toward a competing male, where nearby tracks indicate scale.",0.45773474430900674,0.5422652556909933,False,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",14,347,slot_44__bear__r04__c245,bear,"A clear view shows bulky streamside-fisher with wide avoidance of another massive forest forager, as the posture remains natural.",0.4620608344846814,0.5379391655153186,True,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",15,107,slot_14__bear__r04__c241,bear,"Within a shaded woodland edge, thick-furred cave-sleeper demonstrates thick muscular legs supporting deliberate steps, where the setting supports the behavior.",0.4640223135697594,0.5359776864302406,True,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",16,388,slot_49__wolf__r01__c003,wolf,"Social mountain hunter carries a long resonant howl answered across the valley across a shaded woodland edge; meanwhile, soft light preserves surface detail.",0.4650536954152401,0.5349463045847599,False,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",17,70,slot_09__deer__r01__c001,deer,"Split-hoofed trail visitor displays branching antlers rising over alert dark eyes beside a shaded woodland edge, while soft light preserves surface detail.",0.4655847294897236,0.5344152705102764,False,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",18,275,slot_35__bear__r02__c085,bear,"A cold river crowded by migrating fish distinguishes long-clawed wilderness-resident near a shallow stream bank, where nearby tracks indicate scale.",0.4704772542484674,0.5295227457515326,True,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",19,394,slot_50__fox__r04__c245,fox,"Quiet yapping sounds during distant contact distinguishes slender nighttime-forager near a rocky meadow, where ground contact stays clear.",0.4767269415703047,0.5232730584296953,False,False,False,True
227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",20,337,slot_43__dog__r01__c004,dog,Collar-wearing yard-guardian becomes recognizable through careful sniffing during a new animal greeting near a shaded woodland edge.,0.47895382336364045,0.5210461766363595,False,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",1,278,slot_35__deer__r03__c163,deer,"An autumn ridge beneath scattered oak trees distinguishes long-legged herd grazer near a shaded woodland edge, where the posture remains natural.",0.4289520959510704,0.5710479040489296,False,True,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",2,204,slot_26__wolf__r03__c162,wolf,A gray pack hunter shows food sharing among an organized family group.,0.452976050950583,0.547023949049417,True,True,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",3,20,slot_03__wolf__r04__c242,wolf,Broad-pawed northern pack tracker displays a layered gray coat with pale guard hairs beside scattered autumn leaves.,0.4580213292857942,0.5419786707142058,True,True,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",4,254,slot_32__deer__r01__c003,deer,An autumn ridge beneath scattered oak trees identifies a long-legged clearing grazer.,0.4602289244308695,0.5397710755691305,False,True,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",5,34,slot_05__fox__r02__c083,fox,"A clear view shows bushy-tailed den-visitor with dense copper hair blending into autumn leaves, as the moment appears unstaged.",0.4710865474998258,0.5289134525001742,False,True,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",6,396,slot_50__wolf__r04__c243,wolf,"Long-legged snow pack hunter becomes recognizable through a deep warning growl beneath raised neck fur, while the head and torso remain visible.",0.4827097073147463,0.5172902926852537,True,False,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",7,190,slot_24__deer__r01__c004,deer,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail.",0.4943539421386549,0.5056460578613451,False,False,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",8,145,slot_19__dog__r01__c001,dog,"Against scattered autumn leaves, a balanced torso built for running beside people defines floppy-eared home-guardian; ground contact stays clear.",0.49943041640354324,0.5005695835964568,False,False,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",9,110,slot_14__deer__r01__c001,deer,"A clear view shows slender-legged forest grazer with a raised white tail above springing hind legs, as surrounding plants provide scale.",0.5144202926699689,0.4855797073300311,False,False,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",10,28,slot_04__wolf__r01__c001,wolf,"Against an open grassy clearing, dense silver-brown fur suited to winter defines long-legged forest tracker; ground contact stays clear.",0.516510177304227,0.483489822695773,True,False,True,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",11,188,slot_24__wolf__r04__c244,wolf,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior.",0.5221523270425494,0.47784767295745056,True,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",12,350,slot_44__deer__r01__c001,deer,"Within soft morning light, slender-legged forest grazer demonstrates an antler display toward a competing male, where nearby tracks indicate scale.",0.5262203048709446,0.4737796951290554,False,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",13,238,slot_30__deer__r02__c082,deer,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail.",0.5372203011615713,0.46277969883842873,False,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",14,313,slot_40__dog__r03__c162,dog,"Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear.",0.5383105690318438,0.4616894309681562,False,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",15,236,slot_30__wolf__r08__c565,wolf,"Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale.",0.5399731160912257,0.46002688390877433,True,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",16,398,slot_50__deer__r01__c003,deer,"Beside a broad dirt trail, slender-legged forest grazer reveals large ears turning toward a broken twig; nearby tracks indicate scale.",0.5412653150199789,0.4587346849800211,False,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",17,10,slot_02__fox__r01__c005,fox,Dense copper hair blending into autumn leaves defines a slender twilight forager.,0.541940731821986,0.458059268178014,False,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",18,180,slot_23__wolf__r06__c402,wolf,Long-legged snow pack hunter becomes recognizable through silent stepping between closely spaced pines near a misty hillside.,0.544967872055687,0.455032127944313,True,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",19,198,slot_25__deer__r03__c161,deer,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level.",0.5507953555195682,0.44920464448043185,False,False,False,True
228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",20,275,slot_35__bear__r02__c085,bear,"A cold river crowded by migrating fish distinguishes long-clawed wilderness-resident near a shallow stream bank, where nearby tracks indicate scale.",0.552496603018619,0.447503396981381,False,False,False,True
229,slot_29__rabbit__r01__c003,rabbit,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",1,221,slot_28__rabbit__r01__c001,rabbit,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.,0.30400250435677945,0.6959974956432206,True,True,True,True
229,slot_29__rabbit__r01__c003,rabbit,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",2,309,slot_39__rabbit__r02__c082,rabbit,"Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level.",0.33357098153880216,0.6664290184611978,True,True,True,True
229,slot_29__rabbit__r01__c003,rabbit,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",3,357,slot_45__rabbit__r01__c001,rabbit,"Beside an open grassy clearing, round-eyed grassland nibbler reveals parallel grazing beside several burrow residents; its full body stays visible.",0.3506599099131533,0.6493400900868467,True,True,True,True
229,slot_29__rabbit__r01__c003,rabbit,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",4,149,slot_19__rabbit__r01__c003,rabbit,"Within a rocky meadow, short-tailed garden browser demonstrates a compact rounded body held close to the ground, where nearby tracks indicate scale.",0.39292721523184393,0.6070727847681561,True,True,True,True
229,slot_29__rabbit__r01__c003,rabbit,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",5,237,slot_30__rabbit__r03__c161,rabbit,"A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level.",0.4276056716316845,0.5723943283683155,True,True,True,True
