run_id,n_neighbors,random_state,primary,sample_index,description_id,true_concept,description,raw_cluster_id,hungarian_matched_predicted_concept,prediction_correct,cluster_mapping_concept
spectral_knn10_seed1,10,1,False,164,slot_21__wolf__r05__c321,wolf,A bushy-tailed pack tracker has silent stepping between closely spaced pines.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,165,slot_21__rabbit__r04__c244,rabbit,Small cautious hops followed by complete stillness identifies a velvet-eared browser.,4,bear,False,bear
spectral_knn10_seed1,10,1,False,166,slot_21__deer__r01__c002,deer,High bounding leaps across fallen woodland branches marks a large-eared woodland grazer.,4,bear,False,bear
spectral_knn10_seed1,10,1,False,167,slot_21__horse__r01__c001,horse,A collected trot around the training ring defines a flowing-tailed field grazer.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,168,slot_22__cat__r01__c002,cat,A long-whiskered home companion reveals the room with a low stalking posture.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,169,slot_22__dog__r01__c002,dog,A footpath while pulling lightly against a leash marks a keen-nosed scent tracker.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,170,slot_22__fox__r02__c081,fox,A bushy-tailed den visitor shows snow before diving headfirst toward hidden movement.,2,wolf,False,wolf
spectral_knn10_seed1,10,1,False,171,slot_22__bear__r01__c002,bear,A steep slope despite its bulky frame defines a towering honey seeker.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,172,slot_22__wolf__r04__c244,wolf,A rapid pursuit over broken mountain ground defines a howling snow hunter.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,173,slot_22__rabbit__r05__c322,rabbit,Rapid bounding toward a nearby burrow entrance marks a long-eared grazer.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,174,slot_22__deer__r02__c081,deer,A branch-antlered visitor carries high bounding leaps across fallen woodland branches.,5,deer,True,deer
spectral_knn10_seed1,10,1,False,175,slot_22__horse__r01__c002,horse,An extended gallop across open pasture identifies a bridled stable companion.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,176,slot_23__cat__r04__c244,cat,A windowsill while its tail corrects balance distinguishes retractable-clawed climber near low evening light.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,177,slot_23__dog__r01__c002,dog,Tongue-out family-companion displays open grass before turning sharply after a ball beside a narrow riverside path.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,178,slot_23__fox__r04__c245,fox,"Within a sunlit garden path, russet snowline-hunter demonstrates a meadow through quick elastic bounds.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,179,slot_23__bear__r05__c326,bear,Short-tailed mountain-roamer becomes recognizable through a fallen trunk through surprising climbing strength near a shaded woodland edge.,6,fox,False,fox
spectral_knn10_seed1,10,1,False,180,slot_23__wolf__r06__c402,wolf,Long-legged snow pack hunter becomes recognizable through silent stepping between closely spaced pines near a misty hillside.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,181,slot_23__rabbit__r01__c002,rabbit,Twitch-nosed ground dweller carries small cautious hops followed by complete stillness across a patch of dense brush.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,182,slot_23__deer__r01__c002,deer,"Against a rocky meadow, a sudden white-tail retreat into dense cover defines branch-antlered woodland traveler.",5,deer,True,deer
spectral_knn10_seed1,10,1,False,183,slot_23__horse__r04__c244,horse,"Against a narrow riverside path, a flowing canter with mane and tail lifted defines long-faced bridled trail companion.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,184,slot_24__cat__r01__c005,cat,"A clear view shows padded-paw windowsill-watcher with a windowsill while its tail corrects balance, as ground contact stays clear.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,185,slot_24__dog__r01__c003,dog,"Leash-following walking-partner carries the yard in an eager bounding gait across a patch of dense brush; meanwhile, the posture remains natural.",1,dog,True,dog
spectral_knn10_seed1,10,1,False,186,slot_24__fox__r06__c404,fox,"Beside a pale winter field, amber-eyed meadow-prowler reveals woodland cover using a low cautious trot; the viewpoint remains level.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,187,slot_24__bear__r01__c001,bear,"Round-eared timberland-giant displays a steep slope despite its bulky frame beside a quiet fence line, while soft light preserves surface detail.",4,bear,True,bear
spectral_knn10_seed1,10,1,False,188,slot_24__wolf__r04__c244,wolf,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,189,slot_24__rabbit__r01__c001,rabbit,"Soft-coated burrow dweller becomes recognizable through a sudden zigzag escape across short grass, while the background preserves its outline.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,190,slot_24__deer__r01__c004,deer,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,191,slot_24__horse__r01__c001,horse,"Broad-chested stable resident carries an extended gallop across open pasture across a narrow riverside path; meanwhile, the posture remains natural.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,192,slot_25__cat__r03__c162,cat,"Within a shallow stream bank, striped hearthside-prowler demonstrates the room with a low stalking posture, where the head and torso remain visible.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,193,slot_25__dog__r01__c003,dog,"A clear view shows floppy-eared home-guardian with a footpath while pulling lightly against a leash, as ground contact stays clear.",1,dog,True,dog
spectral_knn10_seed1,10,1,False,194,slot_25__fox__r05__c325,fox,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,195,slot_25__bear__r01__c002,bear,"Powerful berry-gatherer carries a fallen trunk through surprising climbing strength across a narrow riverside path; meanwhile, the viewpoint remains level.",4,bear,True,bear
spectral_knn10_seed1,10,1,False,196,slot_25__wolf__r05__c323,wolf,"Large gray howling pack hunter displays an efficient ground-covering trot through snow beside a weathered wooden gate, while soft light preserves surface detail.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,197,slot_25__rabbit__r01__c001,rabbit,"Within a rocky meadow, round-eyed grassland nibbler demonstrates small cautious hops followed by complete stillness, where nearby tracks indicate scale.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,198,slot_25__deer__r03__c161,deer,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,199,slot_25__horse__r01__c002,horse,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,200,slot_26__cat__r02__c082,cat,Moving string with focused paw taps identifies an upright-tailed lap companion.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,201,slot_26__dog__r01__c001,dog,A broad-pawed walking partner shows the floor beside a familiar person's chair.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,202,slot_26__fox__r01__c002,fox,An amber-eyed meadow prowler shows faint ground sounds with tilted ears.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,203,slot_26__bear__r01__c001,bear,A bulky streamside fisher reveals river shallows during a patient fishing period.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,204,slot_26__wolf__r03__c162,wolf,A gray pack hunter shows food sharing among an organized family group.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,205,slot_26__rabbit__r01__c001,rabbit,A soft-coated meadow nibbler carries chewing leafy stems while remaining near cover.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,206,slot_26__deer__r02__c081,deer,A long-legged browser shows quiet feeding before dawn near dense cover.,6,fox,False,fox
spectral_knn10_seed1,10,1,False,207,slot_26__horse__r01__c001,horse,A muscular farmyard runner has resting upright near familiar herd companions.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,208,slot_27__cat__r01__c002,cat,Moving string with focused paw taps marks a purring house prowler.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,209,slot_27__dog__r01__c001,dog,New surroundings through persistent sniffing defines a leash-wearing companion.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,210,slot_27__fox__r05__c322,fox,Faint ground sounds with tilted ears identifies a russet snowline hunter.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,211,slot_27__bear__r02__c082,bear,Loose logs while searching for insects identifies a broad-muzzled river hunter.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,212,slot_27__wolf__r04__c244,wolf,A bushy-tailed pack tracker has patient tracking across old snow prints.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,213,slot_27__rabbit__r01__c003,rabbit,Chewing leafy stems while remaining near cover is visible on a white-tailed garden browser.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,214,slot_27__deer__r04__c242,deer,A forest herd grazer reveals quiet feeding before dawn near dense cover.,6,fox,False,fox
spectral_knn10_seed1,10,1,False,215,slot_27__horse__r01__c002,horse,A single-hoofed riding companion reveals slow chewing beside a pasture water trough.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,216,slot_28__cat__r01__c001,cat,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,217,slot_28__dog__r01__c001,dog,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,218,slot_28__fox__r04__c247,fox,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,219,slot_28__bear__r01__c001,bear,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path.,6,fox,False,fox
spectral_knn10_seed1,10,1,False,220,slot_28__wolf__r04__c245,wolf,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,221,slot_28__rabbit__r01__c001,rabbit,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,222,slot_28__deer__r04__c243,deer,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.,5,deer,True,deer
spectral_knn10_seed1,10,1,False,223,slot_28__horse__r01__c001,horse,Single-hoofed riding companion displays steady grazing with lips clipping short grass beside a quiet fence line.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,224,slot_29__cat__r02__c083,cat,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",1,dog,True,dog
spectral_knn10_seed1,10,1,False,226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,229,slot_29__rabbit__r01__c003,rabbit,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,230,slot_29__deer__r01__c004,deer,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as surrounding plants provide scale.",5,deer,True,deer
spectral_knn10_seed1,10,1,False,231,slot_29__horse__r01__c001,horse,"Against a misty hillside, slow chewing beside a pasture water trough defines saddle-trained trail companion; the head and torso remain visible.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,232,slot_30__cat__r01__c002,cat,"Whiskered house-prowler becomes recognizable through its face and forelegs with careful grooming strokes, while the moment appears unstaged.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,233,slot_30__dog__r05__c323,dog,"A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior.",1,dog,True,dog
spectral_knn10_seed1,10,1,False,234,slot_30__fox__r01__c002,fox,"Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,235,slot_30__bear__r02__c081,bear,"A clear view shows massive shaggy-forager with river shallows during a patient fishing period, as the moment appears unstaged.",4,bear,True,bear
spectral_knn10_seed1,10,1,False,236,slot_30__wolf__r08__c565,wolf,"Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,237,slot_30__rabbit__r03__c161,rabbit,"A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,238,slot_30__deer__r02__c082,deer,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,239,slot_30__horse__r01__c001,horse,"Swift-maned open-field runner becomes recognizable through searching hay with a flexible upper lip, while the setting supports the behavior.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,240,slot_31__cat__r01__c001,cat,A retractable-clawed mouser shows a garden wall overlooking moving leaves.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,241,slot_31__dog__r02__c082,dog,A neighborhood path beside a handled leash marks a collared gate watcher.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,242,slot_31__fox__r04__c243,fox,A woodland margin beside open grass identifies an orange-chested hedge stalker.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,243,slot_31__bear__r01__c002,bear,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,244,slot_31__wolf__r01__c002,wolf,A snowy conifer forest crossed by pack tracks marks a sharp-eared snow tracker.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,245,slot_31__rabbit__r05__c321,rabbit,A sandy bank containing several narrow tunnels identifies a clover grazer.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,246,slot_31__deer__r01__c003,deer,A branch-antlered forest browser carries a forest edge filled with tender browse.,5,deer,True,deer
spectral_knn10_seed1,10,1,False,247,slot_31__horse__r01__c003,horse,A quiet barn aisle lined with hay defines a broad-chested paddock runner.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,248,slot_32__cat__r02__c081,cat,A long-whiskered home companion shows a sunny windowsill above indoor plants.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,249,slot_32__dog__r01__c001,dog,A floppy-eared home guardian has an open field suited to running and retrieval.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,250,slot_32__fox__r01__c002,fox,A bushy-tailed den visitor has a snowy field containing faint prey tracks.,2,wolf,False,wolf
spectral_knn10_seed1,10,1,False,251,slot_32__bear__r01__c001,bear,A powerful berry gatherer shows a dense woodland trail marked by broad tracks.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,252,slot_32__wolf__r01__c002,wolf,A pale-muzzled pack sentinel shows an open tundra ridge beneath cold wind.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,253,slot_32__rabbit__r01__c002,rabbit,A garden edge beside low leafy cover identifies a round-eyed clover browser.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,254,slot_32__deer__r01__c003,deer,An autumn ridge beneath scattered oak trees identifies a long-legged clearing grazer.,6,fox,False,fox
spectral_knn10_seed1,10,1,False,255,slot_32__horse__r04__c244,horse,A saddle companion reveals a training ring surrounded by low rails.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,256,slot_33__cat__r04__c242,cat,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,257,slot_33__dog__r02__c081,dog,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,258,slot_33__fox__r01__c001,fox,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,259,slot_33__bear__r01__c001,bear,"Against soft morning light, a mountain forest containing berry thickets defines bulky streamside-fisher.",4,bear,True,bear
spectral_knn10_seed1,10,1,False,260,slot_33__wolf__r01__c001,wolf,A snowy conifer forest crossed by pack tracks distinguishes social mountain hunter near a quiet fence line.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,261,slot_33__rabbit__r04__c245,rabbit,Round-eyed meadow nibbler with tall ears carries a garden edge beside low leafy cover across an open grassy clearing.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,262,slot_33__deer__r01__c002,deer,"Within soft morning light, branch-antlered woodland traveler demonstrates a forest edge filled with tender browse.",5,deer,True,deer
spectral_knn10_seed1,10,1,False,263,slot_33__horse__r01__c002,horse,Swift-maned open-field runner displays a quiet barn aisle lined with hay beside a quiet fence line.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,264,slot_34__cat__r05__c326,cat,"A sunny windowsill above indoor plants distinguishes whiskered house-prowler near a narrow riverside path, where the background preserves its outline.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,265,slot_34__dog__r03__c162,dog,"Against a shallow stream bank, a fenced backyard containing scattered toys defines panting ball-chaser; the pose shows balanced proportions.",1,dog,True,dog
spectral_knn10_seed1,10,1,False,266,slot_34__fox__r04__c246,fox,"Against a pale winter field, a quiet meadow during early dawn defines amber-eyed meadow-prowler; the posture remains natural.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,267,slot_34__bear__r01__c003,bear,"Heavy-pawed backcountry-wanderer displays a mountain forest containing berry thickets beside a quiet fence line, while the viewpoint remains level.",4,bear,True,bear
spectral_knn10_seed1,10,1,False,268,slot_34__wolf__r01__c003,wolf,"A clear view shows amber-eyed pack sentinel with a snowy conifer forest crossed by pack tracks, as ground contact stays clear.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,269,slot_34__rabbit__r01__c001,rabbit,"Soft-coated burrow dweller carries a garden edge beside low leafy cover across a patch of dense brush; meanwhile, the posture remains natural.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,270,slot_34__deer__r04__c245,deer,"Brown woodland browser with branching antlers becomes recognizable through a forest edge filled with tender browse, while the head and torso remain visible.",5,deer,True,deer
spectral_knn10_seed1,10,1,False,271,slot_34__horse__r04__c245,horse,"Beside a calm farmyard, tall saddle-trained riding companion reveals a quiet barn aisle lined with hay; the moment appears unstaged.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,272,slot_35__cat__r01__c002,cat,"Beside a misty hillside, padded-paw windowsill-watcher reveals a dim hallway containing scattered household shadows; nearby tracks indicate scale.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,273,slot_35__dog__r01__c002,dog,"Broad-pawed gate-watcher carries an open field suited to running and retrieval across a patch of dense brush; meanwhile, the viewpoint remains level.",1,dog,True,dog
spectral_knn10_seed1,10,1,False,274,slot_35__fox__r04__c241,fox,"Within a sunlit garden path, bushy-tailed den-visitor demonstrates a woodland margin beside open grass, where the moment appears unstaged.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,275,slot_35__bear__r02__c085,bear,"A cold river crowded by migrating fish distinguishes long-clawed wilderness-resident near a shallow stream bank, where nearby tracks indicate scale.",4,bear,True,bear
spectral_knn10_seed1,10,1,False,276,slot_35__wolf__r02__c082,wolf,"Deep-chested roaming predator becomes recognizable through a snowy conifer forest crossed by pack tracks, while its full body stays visible.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,277,slot_35__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, compact meadow forager reveals a grassy meadow dotted with hidden burrow openings; soft light preserves surface detail.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,278,slot_35__deer__r03__c163,deer,"An autumn ridge beneath scattered oak trees distinguishes long-legged herd grazer near a shaded woodland edge, where the posture remains natural.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,279,slot_35__horse__r02__c082,horse,"Against a calm farmyard, a fenced pasture beside a wooden stable defines saddle-trained trail companion; the background preserves its outline.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,280,slot_36__cat__r01__c001,cat,Gentle brushing while remaining loosely curled identifies a soft-pawed indoor hunter.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,281,slot_36__dog__r01__c001,dog,A broad-pawed walking partner reveals a walking partner by matching their pace.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,282,slot_36__fox__r01__c002,fox,An amber-eyed meadow prowler reveals a distant observer before retreating into brush.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,283,slot_36__bear__r01__c002,bear,A distant hiker before turning toward cover marks a thick-furred woodland giant.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,284,slot_36__wolf__r01__c001,wolf,Careful sniffing around an abandoned sled track defines a long-legged wilderness hunter.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,285,slot_36__rabbit__r01__c002,rabbit,Gentle sniffing of a hand holding leafy greens defines a short-tailed garden visitor.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,286,slot_36__deer__r03__c161,deer,Alert watching of a distant roadside vehicle defines a pale-rumped grazer.,7,horse,False,horse
spectral_knn10_seed1,10,1,False,287,slot_36__horse__r01__c003,horse,An upright-eared pasture grazer has steady response to a rider's rein signal.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,288,slot_37__cat__r01__c001,cat,A whiskered lap companion has nearby footsteps before following between rooms.,3,cat,True,cat
spectral_knn10_seed1,10,1,False,289,slot_37__dog__r01__c002,dog,A wagging yard guardian has a handler's gesture before sitting attentively.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,290,slot_37__fox__r05__c322,fox,A distant observer before retreating into brush marks a russet snowline hunter.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,291,slot_37__bear__r01__c001,bear,An empty trail after detecting approaching voices identifies a massive shaggy forager.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,292,slot_37__wolf__r07__c485,wolf,A wild gray pack hunter shows careful sniffing around an abandoned sled track.,2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,293,slot_37__rabbit__r08__c564,rabbit,A relaxed long-eared grazer displays curious inspection of a cardboard tunnel.,0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,294,slot_37__deer__r01__c002,deer,Careful approach toward a salt block marks a white-tailed meadow grazer.,0,rabbit,False,rabbit
spectral_knn10_seed1,10,1,False,295,slot_37__horse__r01__c001,horse,Careful stepping into a waiting trailer defines a long-maned pasture runner.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,296,slot_38__cat__r01__c001,cat,"Beside soft morning light, purring room-explorer reveals an offered hand before rubbing its cheek.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,297,slot_38__dog__r02__c082,dog,A walking partner by matching their pace distinguishes broad-pawed gate-watcher near low evening light.,1,dog,True,dog
spectral_knn10_seed1,10,1,False,298,slot_38__fox__r01__c002,fox,Sharp-eared field-stalker carries a roadside light with a brief cautious pause across a calm farmyard.,6,fox,True,fox
spectral_knn10_seed1,10,1,False,299,slot_38__bear__r04__c244,bear,Long-clawed wilderness-resident carries an empty trail after detecting approaching voices across a rocky meadow.,4,bear,True,bear
spectral_knn10_seed1,10,1,False,300,slot_38__wolf__r04__c242,wolf,"Within a quiet fence line, pale-muzzled forest pack hunter demonstrates cautious inspection of a distant trail camera.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,301,slot_38__rabbit__r05__c322,rabbit,"Beside a shallow stream bank, small hopping burrow forager reveals quick retreat beneath a low garden bench.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,302,slot_38__deer__r04__c243,deer,Brown woodland browser with branching antlers displays a sudden retreat from boots on the trail beside soft morning light.,5,deer,True,deer
spectral_knn10_seed1,10,1,False,303,slot_38__horse__r01__c002,horse,A clear view shows powerful paddock runner with steady response to a rider's rein signal near a broad dirt trail.,7,horse,True,horse
spectral_knn10_seed1,10,1,False,304,slot_39__cat__r01__c002,cat,"Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,305,slot_39__dog__r03__c162,dog,"A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural.",1,dog,True,dog
spectral_knn10_seed1,10,1,False,306,slot_39__fox__r01__c002,fox,"A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,307,slot_39__bear__r01__c002,bear,"Short-tailed mountain-roamer becomes recognizable through a roadside vehicle while remaining beyond the barrier, while the moment appears unstaged.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,308,slot_39__wolf__r04__c243,wolf,"Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,309,slot_39__rabbit__r02__c082,rabbit,"Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,310,slot_39__deer__r03__c162,deer,"Beside a rocky meadow, branch-antlered woodland traveler reveals alert watching of a distant roadside vehicle; ground contact stays clear.",5,deer,True,deer
spectral_knn10_seed1,10,1,False,311,slot_39__horse__r01__c002,horse,"Patient standing beside a grooming brush distinguishes muscular farmyard traveler near a shaded woodland edge, where the setting supports the behavior.",7,horse,True,horse
spectral_knn10_seed1,10,1,False,312,slot_40__cat__r07__c483,cat,"Against a misty hillside, a familiar voice with an upright tail defines striped hearthside-prowler; its full body stays visible.",3,cat,True,cat
spectral_knn10_seed1,10,1,False,313,slot_40__dog__r03__c162,dog,"Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear.",6,fox,False,fox
spectral_knn10_seed1,10,1,False,314,slot_40__fox__r01__c001,fox,"Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale.",6,fox,True,fox
spectral_knn10_seed1,10,1,False,315,slot_40__bear__r01__c001,bear,"Long-clawed wilderness-resident displays a ranger's observation from across the river beside a quiet fence line, while the viewpoint remains level.",4,bear,True,bear
spectral_knn10_seed1,10,1,False,316,slot_40__wolf__r04__c245,wolf,"Careful sniffing around an abandoned sled track distinguishes bushy-tailed mountain pack tracker near an open grassy clearing, where ground contact stays clear.",2,wolf,True,wolf
spectral_knn10_seed1,10,1,False,317,slot_40__rabbit__r03__c163,rabbit,"Quiet resting beside a ceramic food dish distinguishes white-tailed garden visitor near a sunlit garden path, where the posture remains natural.",0,rabbit,True,rabbit
spectral_knn10_seed1,10,1,False,318,slot_40__deer__r01__c001,deer,"Beside a broad dirt trail, branch-antlered woodland traveler reveals a sudden retreat from boots on the trail; its full body stays visible.",5,deer,True,deer
spectral_knn10_seed1,10,1,False,319,slot_40__horse__r02__c082,horse,"Calm acceptance of a saddle and bridle distinguishes broad-chested stable resident near a shallow stream bank, where the pose shows balanced proportions.",7,horse,True,horse
