description_id,true_concept,description,layer_index,layer_name,cat_before,cat_after,dog_before,dog_after,delta_cat,delta_dog,intended_direction
slot_20__fox__r07__c484,fox,"Orange-chested hedgerow-stalker becomes recognizable through a graceful ground-hugging body with delicate proportions, while soft light preserves surface detail.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.034423112869262695,0.10257084667682648,0.011780214495956898,0.06743843853473663,0.13699395954608917,0.05565822497010231,False
slot_20__bear__r02__c082,bear,"A massive torso rising over powerful shoulders distinguishes round-eared timberland-giant near a shallow stream bank, where nearby tracks indicate scale.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.06146896257996559,0.11396118998527527,-0.02680050954222679,0.02904333919286728,0.17543014883995056,0.05584384873509407,False
slot_20__wolf__r04__c245,wolf,"Bushy-tailed mountain pack tracker becomes recognizable through a rangy body built for sustained travel, while the head and torso remain visible.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.01647600717842579,0.11166329681873322,0.10834702849388123,0.1483089178800583,0.12813930213451385,0.03996188938617706,False
slot_20__rabbit__r04__c248,rabbit,"Long-eared grassland nibbler displays a low oval profile ending in a tiny tail beside a shallow stream bank, while the pose shows balanced proportions.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.010175216943025589,0.11326736956834793,0.12281176447868347,0.16611215472221375,0.10309214890003204,0.04330039024353027,False
slot_20__deer__r01__c001,deer,"Within a misty hillside, branch-antlered woodland traveler demonstrates a lean woodland frame with a short tail, where nearby tracks indicate scale.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.000643216073513031,0.10067743062973022,0.0656326487660408,0.08872941136360168,0.1000342145562172,0.023096762597560883,False
slot_20__horse__r01__c004,horse,"Against soft morning light, a powerful hindquarter line beneath the saddle area defines flowing-tailed field grazer; the head and torso remain visible.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.02243465557694435,0.11551165580749512,0.10540536791086197,0.14741414785385132,0.09307700395584106,0.04200877994298935,False
slot_21__cat__r01__c001,cat,A retractable-clawed mouser has the floor before springing onto furniture.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.1547771543264389,-0.012693788856267929,0.147820845246315,0.11696255952119827,-0.16747094690799713,-0.03085828572511673,False
slot_21__dog__r02__c082,dog,A footpath while pulling lightly against a leash identifies a collared gate watcher.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.12862476706504822,0.09550891071557999,0.34566622972488403,0.3428475856781006,-0.03311585634946823,-0.0028186440467834473,False
slot_21__fox__r01__c003,fox,A sharp-eared field stalker has woodland cover using a low cautious trot.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.06778034567832947,0.10337600111961365,0.1834639012813568,0.19327348470687866,0.03559565544128418,0.00980958342552185,False
slot_21__bear__r02__c081,bear,A heavy-pawed mountain roamer carries a fallen trunk through surprising climbing strength.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.05770779028534889,0.09891828149557114,0.14641378819942474,0.16326898336410522,0.041210491210222244,0.01685519516468048,False
slot_21__wolf__r05__c321,wolf,A bushy-tailed pack tracker has silent stepping between closely spaced pines.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.031612396240234375,0.0866914913058281,0.11250492185354233,0.11923477798700333,0.05507909506559372,0.0067298561334609985,False
slot_21__rabbit__r04__c244,rabbit,Small cautious hops followed by complete stillness identifies a velvet-eared browser.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.16202287375926971,-0.030944455415010452,0.10656566172838211,0.07580125331878662,-0.19296732544898987,-0.03076440840959549,False
slot_21__deer__r01__c002,deer,High bounding leaps across fallen woodland branches marks a large-eared woodland grazer.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.009697082452476025,0.20173290371894836,0.17842838168144226,0.22919383645057678,0.21142998337745667,0.05076545476913452,False
slot_21__horse__r01__c001,horse,A collected trot around the training ring defines a flowing-tailed field grazer.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.09388940781354904,0.12535837292671204,0.22726258635520935,0.25528189539909363,0.031468965113162994,0.028019309043884277,False
slot_22__cat__r01__c002,cat,A long-whiskered home companion reveals the room with a low stalking posture.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.18432332575321198,0.022161655128002167,0.2557026445865631,0.23541878163814545,-0.1621616780757904,-0.020283862948417664,False
slot_22__dog__r01__c002,dog,A footpath while pulling lightly against a leash marks a keen-nosed scent tracker.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.07629343867301941,0.12422076612710953,0.26991063356399536,0.28997325897216797,0.04792732745409012,0.020062625408172607,False
slot_22__fox__r02__c081,fox,A bushy-tailed den visitor shows snow before diving headfirst toward hidden movement.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.01590019091963768,0.11265027523040771,0.09824855625629425,0.12122413516044617,0.09675008058547974,0.022975578904151917,False
slot_22__bear__r01__c002,bear,A steep slope despite its bulky frame defines a towering honey seeker.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.04817168042063713,0.14725267887115479,-0.010415337979793549,0.03369247168302536,0.19542436301708221,0.04410780966281891,False
slot_22__wolf__r04__c244,wolf,A rapid pursuit over broken mountain ground defines a howling snow hunter.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.015552515164017677,0.12220539152622223,0.083905890583992,0.11755590885877609,0.1066528782248497,0.03365001827478409,False
slot_22__rabbit__r05__c322,rabbit,Rapid bounding toward a nearby burrow entrance marks a long-eared grazer.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.09932620823383331,0.09236357361078262,0.19073370099067688,0.20122428238391876,-0.00696263462305069,0.010490581393241882,True
slot_22__deer__r02__c081,deer,A branch-antlered visitor carries high bounding leaps across fallen woodland branches.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.011153140105307102,0.14421150088310242,0.13775062561035156,0.1671711802482605,0.1330583542585373,0.029420554637908936,False
slot_22__horse__r01__c002,horse,An extended gallop across open pasture identifies a bridled stable companion.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.19156020879745483,0.010343199595808983,0.21489053964614868,0.18546493351459503,-0.1812170147895813,-0.02942560613155365,False
slot_23__cat__r04__c244,cat,A windowsill while its tail corrects balance distinguishes retractable-clawed climber near low evening light.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.13587865233421326,-0.04094107821583748,0.08577802032232285,0.05518293380737305,-0.17681972682476044,-0.0305950865149498,False
slot_23__dog__r01__c002,dog,Tongue-out family-companion displays open grass before turning sharply after a ball beside a narrow riverside path.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.035924457013607025,0.1490630954504013,0.22051197290420532,0.2642802596092224,0.11313863843679428,0.04376828670501709,False
slot_23__fox__r04__c245,fox,"Within a sunlit garden path, russet snowline-hunter demonstrates a meadow through quick elastic bounds.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.12530454993247986,0.22911548614501953,0.022791672497987747,0.114456407725811,0.3544200360774994,0.09166473150253296,False
slot_23__bear__r05__c326,bear,Short-tailed mountain-roamer becomes recognizable through a fallen trunk through surprising climbing strength near a shaded woodland edge.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.06391112506389618,0.170904740691185,0.05798353627324104,0.1198994442820549,0.23481586575508118,0.06191590800881386,False
slot_23__wolf__r06__c402,wolf,Long-legged snow pack hunter becomes recognizable through silent stepping between closely spaced pines near a misty hillside.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.039623938500881195,0.10730397701263428,-0.0014856457710266113,0.029927944764494896,0.14692792296409607,0.031413592398166656,False
slot_23__rabbit__r01__c002,rabbit,Twitch-nosed ground dweller carries small cautious hops followed by complete stillness across a patch of dense brush.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.04649943858385086,0.03576096147298813,0.028119195252656937,0.029896171763539314,-0.010738477110862732,0.0017769765108823776,True
slot_23__deer__r01__c002,deer,"Against a rocky meadow, a sudden white-tail retreat into dense cover defines branch-antlered woodland traveler.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.004222620278596878,0.11388786137104034,0.051429618149995804,0.07531121373176575,0.10966524481773376,0.023881595581769943,False
slot_23__horse__r04__c244,horse,"Against a narrow riverside path, a flowing canter with mane and tail lifted defines long-faced bridled trail companion.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.11730000376701355,0.06993639469146729,0.21182584762573242,0.20866134762763977,-0.047363609075546265,-0.0031644999980926514,False
slot_24__cat__r01__c005,cat,"A clear view shows padded-paw windowsill-watcher with a windowsill while its tail corrects balance, as ground contact stays clear.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.110341377556324,-0.007113173604011536,0.09029308706521988,0.06663031876087189,-0.11745455116033554,-0.023662768304347992,False
slot_24__dog__r01__c003,dog,"Leash-following walking-partner carries the yard in an eager bounding gait across a patch of dense brush; meanwhile, the posture remains natural.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.03980681300163269,0.15459594130516052,0.2821064889431,0.3213121294975281,0.11478912830352783,0.0392056405544281,False
slot_24__fox__r06__c404,fox,"Beside a pale winter field, amber-eyed meadow-prowler reveals woodland cover using a low cautious trot; the viewpoint remains level.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.0581248477101326,0.07004697620868683,0.0850740298628807,0.08348067104816437,0.01192212849855423,-0.0015933588147163391,False
slot_24__bear__r01__c001,bear,"Round-eared timberland-giant displays a steep slope despite its bulky frame beside a quiet fence line, while soft light preserves surface detail.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.09619219601154327,0.1694500893354416,-0.04300035908818245,0.038267649710178375,0.26564228534698486,0.08126801252365112,False
slot_24__wolf__r04__c244,wolf,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.028383933007717133,0.16001233458518982,0.1287953406572342,0.18173180520534515,0.18839627504348755,0.05293646454811096,False
slot_24__rabbit__r01__c001,rabbit,"Soft-coated burrow dweller becomes recognizable through a sudden zigzag escape across short grass, while the background preserves its outline.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.030099835246801376,0.08914797753095627,0.1250590831041336,0.16362427175045013,0.05904814228415489,0.03856518864631653,False
slot_24__deer__r01__c004,deer,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.04423682019114494,0.1474997103214264,0.05976345017552376,0.11799021810293198,0.19173653423786163,0.05822676792740822,False
slot_24__horse__r01__c001,horse,"Broad-chested stable resident carries an extended gallop across open pasture across a narrow riverside path; meanwhile, the posture remains natural.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.0017642844468355179,0.1406199038028717,0.12405654788017273,0.17324328422546387,0.13885562121868134,0.04918673634529114,False
slot_25__cat__r03__c162,cat,"Within a shallow stream bank, striped hearthside-prowler demonstrates the room with a low stalking posture, where the head and torso remain visible.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.04829125106334686,0.06606166064739227,0.08456119894981384,0.11212008446455002,0.01777040958404541,0.027558885514736176,False
slot_25__dog__r01__c003,dog,"A clear view shows floppy-eared home-guardian with a footpath while pulling lightly against a leash, as ground contact stays clear.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.05154196918010712,0.1503497064113617,0.22070856392383575,0.25078511238098145,0.09880773723125458,0.03007654845714569,False
slot_25__fox__r05__c325,fox,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.051109276711940765,0.08417253196239471,0.14347732067108154,0.1539991945028305,0.03306325525045395,0.010521873831748962,False
slot_25__bear__r01__c002,bear,"Powerful berry-gatherer carries a fallen trunk through surprising climbing strength across a narrow riverside path; meanwhile, the viewpoint remains level.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.04501725733280182,0.09282815456390381,-0.030871663242578506,0.018887437880039215,0.13784541189670563,0.04975910112261772,False
slot_25__wolf__r05__c323,wolf,"Large gray howling pack hunter displays an efficient ground-covering trot through snow beside a weathered wooden gate, while soft light preserves surface detail.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.0031381286680698395,0.1621614545583725,0.15128451585769653,0.18830329179763794,0.15902332961559296,0.037018775939941406,False
slot_25__rabbit__r01__c001,rabbit,"Within a rocky meadow, round-eyed grassland nibbler demonstrates small cautious hops followed by complete stillness, where nearby tracks indicate scale.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.04134908318519592,0.038277097046375275,0.020242303609848022,0.028256364166736603,-0.003071986138820648,0.00801406055688858,True
slot_25__deer__r03__c161,deer,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.009680818766355515,0.11515477299690247,0.1191452145576477,0.1526128649711609,0.10547395050525665,0.033467650413513184,False
slot_25__horse__r01__c002,horse,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.011546999216079712,0.14667600393295288,0.09721200168132782,0.161292165517807,0.1582230031490326,0.06408016383647919,False
slot_26__cat__r02__c082,cat,Moving string with focused paw taps identifies an upright-tailed lap companion.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.21687011420726776,-0.004593782126903534,0.2503901720046997,0.22024661302566528,-0.2214638888835907,-0.030143558979034424,False
slot_26__dog__r01__c001,dog,A broad-pawed walking partner shows the floor beside a familiar person's chair.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.05580996349453926,0.1655176877975464,0.2834691107273102,0.31576547026634216,0.10970772802829742,0.03229635953903198,False
slot_26__fox__r01__c002,fox,An amber-eyed meadow prowler shows faint ground sounds with tilted ears.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.12266553938388824,0.06424575299024582,0.13396286964416504,0.13254722952842712,-0.058419786393642426,-0.001415640115737915,False
slot_26__bear__r01__c001,bear,A bulky streamside fisher reveals river shallows during a patient fishing period.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.03643094748258591,0.07676124572753906,0.032384954392910004,0.04966149479150772,0.040330298244953156,0.017276540398597717,False
slot_26__wolf__r03__c162,wolf,A gray pack hunter shows food sharing among an organized family group.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.06504332274198532,0.06754603981971741,0.1383652687072754,0.16037774085998535,0.002502717077732086,0.02201247215270996,False
slot_26__rabbit__r01__c001,rabbit,A soft-coated meadow nibbler carries chewing leafy stems while remaining near cover.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.03117377497255802,0.07665963470935822,0.0704413428902626,0.10512666404247284,0.04548586159944534,0.034685321152210236,False
slot_26__deer__r02__c081,deer,A long-legged browser shows quiet feeding before dawn near dense cover.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.123430997133255,-0.01593252271413803,0.050058964639902115,0.022811783477663994,-0.13936352729797363,-0.02724718116223812,False
slot_26__horse__r01__c001,horse,A muscular farmyard runner has resting upright near familiar herd companions.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.028885111212730408,0.13743551075458527,0.12294591218233109,0.17363373935222626,0.10855039954185486,0.05068782716989517,False
slot_27__cat__r01__c002,cat,Moving string with focused paw taps marks a purring house prowler.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.2733227610588074,-0.06206249073147774,0.24585789442062378,0.17861610651016235,-0.335385262966156,-0.06724178791046143,False
slot_27__dog__r01__c001,dog,New surroundings through persistent sniffing defines a leash-wearing companion.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.13347172737121582,0.08444461971521378,0.2811719477176666,0.28200578689575195,-0.049027107656002045,0.0008338391780853271,True
slot_27__fox__r05__c322,fox,Faint ground sounds with tilted ears identifies a russet snowline hunter.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.0012747147120535374,0.19570311903953552,0.19961535930633545,0.25364959239959717,0.19697783887386322,0.05403423309326172,False
slot_27__bear__r02__c082,bear,Loose logs while searching for insects identifies a broad-muzzled river hunter.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.014416401274502277,0.17565631866455078,0.14808648824691772,0.19420284032821655,0.19007271528244019,0.04611635208129883,False
slot_27__wolf__r04__c244,wolf,A bushy-tailed pack tracker has patient tracking across old snow prints.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.0757124200463295,0.05258966237306595,0.1501637101173401,0.14382511377334595,-0.02312275767326355,-0.006338596343994141,False
slot_27__rabbit__r01__c003,rabbit,Chewing leafy stems while remaining near cover is visible on a white-tailed garden browser.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.02294657751917839,0.13603708148002625,0.07688034325838089,0.13137325644493103,0.15898366272449493,0.05449291318655014,False
slot_27__deer__r04__c242,deer,A forest herd grazer reveals quiet feeding before dawn near dense cover.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.08543238043785095,0.024110350757837296,0.04383743554353714,0.035389259457588196,-0.06132202968001366,-0.008448176085948944,False
slot_27__horse__r01__c002,horse,A single-hoofed riding companion reveals slow chewing beside a pasture water trough.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.03996419906616211,0.1594477891921997,0.18543478846549988,0.21225109696388245,0.1194835901260376,0.02681630849838257,False
slot_28__cat__r01__c001,cat,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.13651496171951294,-0.035100243985652924,0.06873661279678345,0.031609393656253815,-0.17161521315574646,-0.03712721914052963,False
slot_28__dog__r01__c001,dog,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.01662484183907509,0.23408940434455872,0.29004520177841187,0.3520030379295349,0.2507142424583435,0.06195783615112305,False
slot_28__fox__r04__c247,fox,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.1451631784439087,0.06296175718307495,0.19011284410953522,0.17625859379768372,-0.08220142126083374,-0.013854250311851501,False
slot_28__bear__r01__c001,bear,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.04332498461008072,0.08279946446418762,0.07952837646007538,0.10433056205511093,0.0394744798541069,0.024802185595035553,False
slot_28__wolf__r04__c245,wolf,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.024496205151081085,0.10639554262161255,0.018484044820070267,0.060970813035964966,0.13089174032211304,0.0424867682158947,False
slot_28__rabbit__r01__c001,rabbit,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.10017510503530502,0.018335700035095215,0.05371301993727684,0.04519601911306381,-0.08183940500020981,-0.008517000824213028,False
slot_28__deer__r04__c243,deer,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.05578259378671646,0.14465704560279846,0.03488406911492348,0.0824487954378128,0.20043963193893433,0.04756472632288933,False
slot_28__horse__r01__c001,horse,Single-hoofed riding companion displays steady grazing with lips clipping short grass beside a quiet fence line.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.08961459994316101,0.1423862874507904,0.22676509618759155,0.2446601390838623,0.052771687507629395,0.017895042896270752,False
slot_29__cat__r02__c083,cat,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.17480580508708954,0.0003770608454942703,0.21914127469062805,0.19030943512916565,-0.17442874610424042,-0.028831839561462402,False
slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.03098961152136326,0.15528972446918488,0.12945349514484406,0.19497407972812653,0.18627934157848358,0.06552058458328247,False
slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.06323402374982834,0.028987359255552292,0.08544740080833435,0.09831211715936661,-0.03424666449427605,0.012864716351032257,True
slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.035171858966350555,0.12299158424139023,0.0718759074807167,0.10285261273384094,0.15816344320774078,0.030976705253124237,False
slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.013616361655294895,0.07091128826141357,0.05469150468707085,0.08536717295646667,0.057294927537441254,0.030675668269395828,False
slot_29__rabbit__r01__c003,rabbit,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.08733788132667542,-0.018773000687360764,0.015694892033934593,0.010527212172746658,-0.10611088573932648,-0.005167679861187935,False
slot_29__deer__r01__c004,deer,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as surrounding plants provide scale.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.10775430500507355,0.16561450064182281,-0.04251762107014656,0.02698812074959278,0.27336880564689636,0.06950574368238449,False
slot_29__horse__r01__c001,horse,"Against a misty hillside, slow chewing beside a pasture water trough defines saddle-trained trail companion; the head and torso remain visible.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.0017474973574280739,0.1822127103805542,0.18811757862567902,0.244938462972641,0.1839602142572403,0.056820884346961975,False
slot_30__cat__r01__c002,cat,"Whiskered house-prowler becomes recognizable through its face and forelegs with careful grooming strokes, while the moment appears unstaged.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.1152866929769516,0.02851286344230175,0.12255851924419403,0.1207762211561203,-0.0867738276720047,-0.0017822980880737305,False
slot_30__dog__r05__c323,dog,"A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.05822041630744934,0.1524769365787506,0.2672371566295624,0.2789943814277649,0.09425652027130127,0.011757224798202515,False
slot_30__fox__r01__c002,fox,"Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.03396274894475937,0.10423874855041504,0.022755559533834457,0.05755690485239029,0.138201504945755,0.03480134531855583,False
slot_30__bear__r02__c081,bear,"A clear view shows massive shaggy-forager with river shallows during a patient fishing period, as the moment appears unstaged.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.06007179990410805,0.1588466763496399,0.02320842444896698,0.08702489733695984,0.21891847252845764,0.06381647288799286,False
slot_30__wolf__r08__c565,wolf,"Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.05671423673629761,0.00838535651564598,0.05993523448705673,0.06680451333522797,-0.04832888022065163,0.006869278848171234,True
slot_30__rabbit__r03__c161,rabbit,"A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.0068441033363342285,0.09335558116436005,0.05940557271242142,0.09117034077644348,0.08651147782802582,0.031764768064022064,False
slot_30__deer__r02__c082,deer,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.05416877567768097,0.1578303575515747,0.06450225412845612,0.12480403482913971,0.21199913322925568,0.060301780700683594,False
slot_30__horse__r01__c001,horse,"Swift-maned open-field runner becomes recognizable through searching hay with a flexible upper lip, while the setting supports the behavior.",9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.031189683824777603,0.12176597118377686,0.14387208223342896,0.18911224603652954,0.09057629108428955,0.045240163803100586,False
slot_31__cat__r01__c001,cat,A retractable-clawed mouser shows a garden wall overlooking moving leaves.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.09754042327404022,-0.0025233663618564606,0.06885673105716705,0.048347316682338715,-0.10006378591060638,-0.02050941437482834,False
slot_31__dog__r02__c082,dog,A neighborhood path beside a handled leash marks a collared gate watcher.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.15181109309196472,0.0970688909292221,0.33302241563796997,0.3195544481277466,-0.054742202162742615,-0.013467967510223389,False
slot_31__fox__r04__c243,fox,A woodland margin beside open grass identifies an orange-chested hedge stalker.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.04212412238121033,0.12839648127555847,0.0523824468255043,0.10528635233640671,0.1705206036567688,0.052903905510902405,False
slot_31__bear__r01__c002,bear,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.08252133429050446,0.04733165353536606,0.11047106236219406,0.11791098117828369,-0.0351896807551384,0.00743991881608963,True
slot_31__wolf__r01__c002,wolf,A snowy conifer forest crossed by pack tracks marks a sharp-eared snow tracker.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0.03582382947206497,0.08993037790060043,0.10971858352422714,0.10796687006950378,0.05410654842853546,-0.0017517134547233582,False
slot_31__rabbit__r05__c321,rabbit,A sandy bank containing several narrow tunnels identifies a clover grazer.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.0389668233692646,0.13879446685314178,0.03579398989677429,0.10480333864688873,0.1777612864971161,0.06900934875011444,False
slot_31__deer__r01__c003,deer,A branch-antlered forest browser carries a forest edge filled with tender browse.,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,-0.01124503742903471,0.09306325018405914,0.0652887374162674,0.0969986841082573,0.10430828481912613,0.0317099466919899,False
