representation,sample_index,candidate_id,slot_id,true_concept,predicted_cluster,matched_predicted_concept,facet,length_bin,generation_round,effective_token_length,description
fixed_suffix,296,slot_38__cat__r01__c001,slot_38,cat,0,cat,interaction_with_objects_or_people,medium,round_3,21,"Beside soft morning light, purring room-explorer reveals an offered hand before rubbing its cheek."
fixed_suffix,297,slot_38__dog__r02__c082,slot_38,dog,7,dog,interaction_with_objects_or_people,medium,round_3,23,A walking partner by matching their pace distinguishes broad-pawed gate-watcher near low evening light.
fixed_suffix,298,slot_38__fox__r01__c002,slot_38,fox,6,rabbit,interaction_with_objects_or_people,medium,round_3,24,Sharp-eared field-stalker carries a roadside light with a brief cautious pause across a calm farmyard.
fixed_suffix,299,slot_38__bear__r04__c244,slot_38,bear,3,bear,interaction_with_objects_or_people,medium,round_3,22,Long-clawed wilderness-resident carries an empty trail after detecting approaching voices across a rocky meadow.
fixed_suffix,300,slot_38__wolf__r04__c242,slot_38,wolf,3,bear,interaction_with_objects_or_people,medium,round_3,24,"Within a quiet fence line, pale-muzzled forest pack hunter demonstrates cautious inspection of a distant trail camera."
fixed_suffix,301,slot_38__rabbit__r05__c322,slot_38,rabbit,6,rabbit,interaction_with_objects_or_people,medium,round_3,23,"Beside a shallow stream bank, small hopping burrow forager reveals quick retreat beneath a low garden bench."
fixed_suffix,302,slot_38__deer__r04__c243,slot_38,deer,2,deer,interaction_with_objects_or_people,medium,round_3,23,Brown woodland browser with branching antlers displays a sudden retreat from boots on the trail beside soft morning light.
fixed_suffix,303,slot_38__horse__r01__c002,slot_38,horse,7,dog,interaction_with_objects_or_people,medium,round_3,24,A clear view shows powerful paddock runner with steady response to a rider's rein signal near a broad dirt trail.
fixed_suffix,304,slot_39__cat__r01__c002,slot_39,cat,0,cat,interaction_with_objects_or_people,long,round_4,30,"Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions."
fixed_suffix,305,slot_39__dog__r03__c162,slot_39,dog,7,dog,interaction_with_objects_or_people,long,round_4,30,"A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural."
fixed_suffix,306,slot_39__fox__r01__c002,slot_39,fox,7,dog,interaction_with_objects_or_people,long,round_4,31,"A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible."
fixed_suffix,307,slot_39__bear__r01__c002,slot_39,bear,3,bear,interaction_with_objects_or_people,long,round_4,28,"Short-tailed mountain-roamer becomes recognizable through a roadside vehicle while remaining beyond the barrier, while the moment appears unstaged."
fixed_suffix,308,slot_39__wolf__r04__c243,slot_39,wolf,5,wolf,interaction_with_objects_or_people,long,round_4,28,"Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior."
fixed_suffix,309,slot_39__rabbit__r02__c082,slot_39,rabbit,6,rabbit,interaction_with_objects_or_people,long,round_4,32,"Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level."
fixed_suffix,310,slot_39__deer__r03__c162,slot_39,deer,2,deer,interaction_with_objects_or_people,long,round_4,28,"Beside a rocky meadow, branch-antlered woodland traveler reveals alert watching of a distant roadside vehicle; ground contact stays clear."
fixed_suffix,311,slot_39__horse__r01__c002,slot_39,horse,2,deer,interaction_with_objects_or_people,long,round_4,28,"Patient standing beside a grooming brush distinguishes muscular farmyard traveler near a shaded woodland edge, where the setting supports the behavior."
fixed_suffix,312,slot_40__cat__r07__c483,slot_40,cat,0,cat,interaction_with_objects_or_people,long,round_5,28,"Against a misty hillside, a familiar voice with an upright tail defines striped hearthside-prowler; its full body stays visible."
fixed_suffix,313,slot_40__dog__r03__c162,slot_40,dog,6,rabbit,interaction_with_objects_or_people,long,round_5,30,"Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear."
fixed_suffix,314,slot_40__fox__r01__c001,slot_40,fox,6,rabbit,interaction_with_objects_or_people,long,round_5,30,"Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale."
fixed_suffix,315,slot_40__bear__r01__c001,slot_40,bear,3,bear,interaction_with_objects_or_people,long,round_5,30,"Long-clawed wilderness-resident displays a ranger's observation from across the river beside a quiet fence line, while the viewpoint remains level."
fixed_suffix,316,slot_40__wolf__r04__c245,slot_40,wolf,3,bear,interaction_with_objects_or_people,long,round_5,31,"Careful sniffing around an abandoned sled track distinguishes bushy-tailed mountain pack tracker near an open grassy clearing, where ground contact stays clear."
fixed_suffix,317,slot_40__rabbit__r03__c163,slot_40,rabbit,6,rabbit,interaction_with_objects_or_people,long,round_5,29,"Quiet resting beside a ceramic food dish distinguishes white-tailed garden visitor near a sunlit garden path, where the posture remains natural."
fixed_suffix,318,slot_40__deer__r01__c001,slot_40,deer,2,deer,interaction_with_objects_or_people,long,round_5,31,"Beside a broad dirt trail, branch-antlered woodland traveler reveals a sudden retreat from boots on the trail; its full body stays visible."
fixed_suffix,319,slot_40__horse__r02__c082,slot_40,horse,4,horse,interaction_with_objects_or_people,long,round_5,31,"Calm acceptance of a saddle and bridle distinguishes broad-chested stable resident near a shallow stream bank, where the pose shows balanced proportions."
fixed_suffix,320,slot_41__cat__r01__c002,slot_41,cat,0,cat,interaction_with_other_animals,short,round_1,18,Focused watching of birds beyond a closed window identifies a slit-eyed room hunter.
fixed_suffix,321,slot_41__dog__r02__c082,slot_41,dog,7,dog,interaction_with_other_animals,short,round_1,17,Careful sniffing during a new animal greeting defines a collared gate watcher.
fixed_suffix,322,slot_41__fox__r03__c162,slot_41,fox,1,fox,interaction_with_other_animals,short,round_1,17,Brief nose contact near a shared den identifies a russet snowline hunter.
fixed_suffix,323,slot_41__bear__r01__c003,slot_41,bear,3,bear,interaction_with_other_animals,short,round_1,19,Wide avoidance of another massive forest forager marks a long-clawed cave sleeper.
fixed_suffix,324,slot_41__wolf__r07__c485,slot_41,wolf,3,bear,interaction_with_other_animals,short,round_1,19,A forest pack sentinel carries nose-to-muzzle greeting within the family group.
fixed_suffix,325,slot_41__rabbit__r01__c001,slot_41,rabbit,6,rabbit,interaction_with_other_animals,short,round_1,19,Close huddling with smaller meadow companions is visible on a white-tailed garden browser.
fixed_suffix,326,slot_41__deer__r02__c082,slot_41,deer,2,deer,interaction_with_other_animals,short,round_1,17,A forest herd grazer reveals an antler display toward a competing male.
fixed_suffix,327,slot_41__horse__r01__c001,slot_41,horse,4,horse,interaction_with_other_animals,short,round_1,17,Close following behind the herd leader identifies a flowing-tailed field grazer.
fixed_suffix,328,slot_42__cat__r06__c402,slot_42,cat,0,cat,interaction_with_other_animals,short,round_2,19,A cautious nose greeting with a familiar room companion defines a purring house prowler.
fixed_suffix,329,slot_42__dog__r01__c001,slot_42,dog,7,dog,interaction_with_other_animals,short,round_2,16,A floppy-eared home guardian shows quiet resting against another household companion.
fixed_suffix,330,slot_42__fox__r01__c001,slot_42,fox,1,fox,interaction_with_other_animals,short,round_2,16,Defensive circling around younger den residents identifies a russet snowline hunter.
fixed_suffix,331,slot_42__bear__r01__c003,slot_42,bear,6,rabbit,interaction_with_other_animals,short,round_2,18,A bulky streamside fisher shows careful watching of grazing animals across the slope.
fixed_suffix,332,slot_42__wolf__r04__c244,slot_42,wolf,1,fox,interaction_with_other_animals,short,round_2,14,Protective positioning near younger pack members identifies a howling snow hunter.
fixed_suffix,333,slot_42__rabbit__r01__c002,slot_42,rabbit,7,dog,interaction_with_other_animals,short,round_2,18,A warning foot thump near feeding companions marks a round-eyed clover browser.
fixed_suffix,334,slot_42__deer__r01__c002,slot_42,deer,2,deer,interaction_with_other_animals,short,round_2,17,An alert brown woodland browser carries an antler display toward a competing male.
fixed_suffix,335,slot_42__horse__r02__c082,slot_42,horse,7,dog,interaction_with_other_animals,short,round_2,16,A farm runner shows ear-pinned warning toward a newcomer at feed.
fixed_suffix,336,slot_43__cat__r01__c002,slot_43,cat,6,rabbit,interaction_with_other_animals,medium,round_3,22,"Beside soft morning light, curled-tail home-companion reveals silent stalking of a tiny moving insect."
fixed_suffix,337,slot_43__dog__r01__c004,slot_43,dog,7,dog,interaction_with_other_animals,medium,round_3,25,Collar-wearing yard-guardian becomes recognizable through careful sniffing during a new animal greeting near a shaded woodland edge.
fixed_suffix,338,slot_43__fox__r01__c002,slot_43,fox,6,rabbit,interaction_with_other_animals,medium,round_3,24,"Against a shallow stream bank, brief nose contact near a shared den defines amber-eyed meadow-prowler."
fixed_suffix,339,slot_43__bear__r02__c083,slot_43,bear,3,bear,interaction_with_other_animals,medium,round_3,23,Round-eared timberland-giant displays patient waiting near fish moving through shallows beside soft morning light.
fixed_suffix,340,slot_43__wolf__r07__c485,slot_43,wolf,1,fox,interaction_with_other_animals,medium,round_3,23,A tense boundary display toward a rival group distinguishes thick-coated howling sentinel near a shaded woodland edge.
fixed_suffix,341,slot_43__rabbit__r01__c001,slot_43,rabbit,6,rabbit,interaction_with_other_animals,medium,round_3,26,A clear view shows short-tailed garden browser with nose touching with another long-eared grazer near a misty hillside.
fixed_suffix,342,slot_43__deer__r02__c081,slot_43,deer,2,deer,interaction_with_other_animals,medium,round_3,26,"Against a patch of dense brush, an antler display toward a competing male defines branch-antlered woodland traveler."
fixed_suffix,343,slot_43__horse__r01__c001,slot_43,horse,4,horse,interaction_with_other_animals,medium,round_3,21,"Beside a rocky meadow, upright-eared pasture grazer reveals parallel grazing beside several herd companions."
fixed_suffix,344,slot_44__cat__r03__c162,slot_44,cat,0,cat,interaction_with_other_animals,long,round_4,30,"Focused watching of birds beyond a closed window distinguishes retractable-clawed climber near a pale winter field, where the posture remains natural."
fixed_suffix,345,slot_44__dog__r01__c004,slot_44,dog,7,dog,interaction_with_other_animals,long,round_4,29,"Within a shallow stream bank, panting ball-chaser demonstrates coordinated running beside a familiar walking partner, where its full body stays visible."
fixed_suffix,346,slot_44__fox__r04__c242,slot_44,fox,3,bear,interaction_with_other_animals,long,round_4,29,"Beside a patch of dense brush, russet snowline-hunter reveals cautious distance from larger woodland predators; the moment appears unstaged."
fixed_suffix,347,slot_44__bear__r04__c245,slot_44,bear,3,bear,interaction_with_other_animals,long,round_4,28,"A clear view shows bulky streamside-fisher with wide avoidance of another massive forest forager, as the posture remains natural."
fixed_suffix,348,slot_44__wolf__r03__c161,slot_44,wolf,6,rabbit,interaction_with_other_animals,long,round_4,28,"Beside low evening light, amber-eyed pack sentinel reveals protective positioning near younger pack members; the head and torso remain visible."
fixed_suffix,349,slot_44__rabbit__r07__c484,slot_44,rabbit,6,rabbit,interaction_with_other_animals,long,round_4,31,"Against an open grassy clearing, close huddling with smaller meadow companions defines small long-eared burrow grazer; the pose shows balanced proportions."
fixed_suffix,350,slot_44__deer__r01__c001,slot_44,deer,2,deer,interaction_with_other_animals,long,round_4,29,"Within soft morning light, slender-legged forest grazer demonstrates an antler display toward a competing male, where nearby tracks indicate scale."
fixed_suffix,351,slot_44__horse__r01__c001,slot_44,horse,4,horse,interaction_with_other_animals,long,round_4,28,"Broad-chested stable resident displays mutual neck grooming with a familiar partner beside a quiet fence line, while the viewpoint remains level."
fixed_suffix,352,slot_45__cat__r08__c570,slot_45,cat,0,cat,interaction_with_other_animals,long,round_5,32,"During a clearly visible group moment, whiskered house-prowler becomes recognizable through silent stalking of a tiny moving insect, while ground contact stays clear."
fixed_suffix,353,slot_45__dog__r01__c002,slot_45,dog,7,dog,interaction_with_other_animals,long,round_5,31,"Quiet resting against another household companion distinguishes broad-pawed gate-watcher near a calm farmyard, where the setting supports the behavior."
fixed_suffix,354,slot_45__fox__r04__c243,slot_45,fox,6,rabbit,interaction_with_other_animals,long,round_5,31,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline."
fixed_suffix,355,slot_45__bear__r08__c580,slot_45,bear,3,bear,interaction_with_other_animals,long,round_5,33,"During a clearly visible group moment, wide avoidance of another massive forest forager distinguishes massive shaggy-forager; meanwhile, the moment appears unstaged."
fixed_suffix,356,slot_45__wolf__r04__c245,slot_45,wolf,5,wolf,interaction_with_other_animals,long,round_5,28,"Within a patch of dense brush, wild gray pack predator demonstrates protective positioning near younger pack members, where the setting supports the behavior."
fixed_suffix,357,slot_45__rabbit__r01__c001,slot_45,rabbit,6,rabbit,interaction_with_other_animals,long,round_5,31,"Beside an open grassy clearing, round-eyed grassland nibbler reveals parallel grazing beside several burrow residents; its full body stays visible."
fixed_suffix,358,slot_45__deer__r01__c006,slot_45,deer,2,deer,interaction_with_other_animals,long,round_5,29,"Within a misty hillside, branch-antlered woodland traveler demonstrates protective standing near a spotted youngster, where the pose shows balanced proportions."
fixed_suffix,359,slot_45__horse__r04__c243,slot_45,horse,4,horse,interaction_with_other_animals,long,round_5,33,"Long-maned stable grazer with powerful legs carries playful running beside a younger pasture companion across a shallow stream bank; meanwhile, nearby tracks indicate scale."
fixed_suffix,360,slot_46__cat__r01__c001,slot_46,cat,7,dog,sound_or_sensory_cues,short,round_1,19,Soft chirping notes while watching distant birds marks a soft-pawed indoor hunter.
fixed_suffix,361,slot_46__dog__r01__c003,slot_46,dog,7,dog,sound_or_sensory_cues,short,round_1,19,A tail-wagging family companion reveals a low rumble when unfamiliar movement approaches.
fixed_suffix,362,slot_46__fox__r01__c002,slot_46,fox,6,rabbit,sound_or_sensory_cues,short,round_1,18,An amber-eyed meadow prowler carries a brief high call across evening woodland.
fixed_suffix,363,slot_46__bear__r01__c002,slot_46,bear,3,bear,sound_or_sensory_cues,short,round_1,18,A deep warning rumble in dense woodland defines a thick-furred woodland giant.
fixed_suffix,364,slot_46__wolf__r04__c242,slot_46,wolf,1,fox,sound_or_sensory_cues,short,round_1,18,Upright ears locating distant movement under snow is visible on a howling snow hunter.
fixed_suffix,365,slot_46__rabbit__r03__c161,slot_46,rabbit,7,dog,sound_or_sensory_cues,short,round_1,18,A burrow resident has a sharp hind-foot thump warning the colony.
fixed_suffix,366,slot_46__deer__r01__c001,slot_46,deer,7,dog,sound_or_sensory_cues,short,round_1,18,Careful scent testing of the moving air identifies a long-legged clearing grazer.
fixed_suffix,367,slot_46__horse__r01__c002,slot_46,horse,4,horse,sound_or_sensory_cues,short,round_1,19,A clear neigh carrying beyond the stable identifies a swift-maned field traveler.
fixed_suffix,368,slot_47__cat__r01__c001,slot_47,cat,0,cat,sound_or_sensory_cues,short,round_2,16,A whiskered lap companion shows a rising trill during a familiar greeting.
fixed_suffix,369,slot_47__dog__r01__c001,slot_47,dog,7,dog,sound_or_sensory_cues,short,round_2,18,Quick breathy whines beside a closed door identifies a leash-wearing companion.
fixed_suffix,370,slot_47__fox__r05__c324,slot_47,fox,7,dog,sound_or_sensory_cues,short,round_2,18,Short warning barks from dense cover marks an orange-chested hedge stalker.
fixed_suffix,371,slot_47__bear__r02__c081,slot_47,bear,3,bear,sound_or_sensory_cues,short,round_2,17,A round-eared forest giant has a deep warning rumble in dense woodland.
fixed_suffix,372,slot_47__wolf__r01__c001,slot_47,wolf,5,wolf,sound_or_sensory_cues,short,round_2,17,A gray pack hunter carries a deep warning growl beneath raised neck fur.
fixed_suffix,373,slot_47__rabbit__r01__c001,slot_47,rabbit,6,rabbit,sound_or_sensory_cues,short,round_2,18,Wide ears detecting movement beyond the hedge defines a long-eared meadow grazer.
fixed_suffix,374,slot_47__deer__r01__c002,slot_47,deer,2,deer,sound_or_sensory_cues,short,round_2,19,Large ears turning toward a broken twig defines a white-tailed meadow grazer.
fixed_suffix,375,slot_47__horse__r04__c241,slot_47,horse,4,horse,sound_or_sensory_cues,short,round_2,16,A stable grazer shows rhythmic hoofbeats approaching across firm ground.
fixed_suffix,376,slot_48__cat__r01__c001,slot_48,cat,0,cat,sound_or_sensory_cues,medium,round_3,21,"Against an open grassy clearing, a steady vibration during relaxed contact defines purring room-explorer."
fixed_suffix,377,slot_48__dog__r01__c002,slot_48,dog,7,dog,sound_or_sensory_cues,medium,round_3,23,"Against a broad dirt trail, a low rumble when unfamiliar movement approaches defines panting ball-chaser."
fixed_suffix,378,slot_48__fox__r02__c083,slot_48,fox,2,deer,sound_or_sensory_cues,medium,round_3,21,Slender nighttime-forager displays a brief high call across evening woodland beside a shallow stream bank.
fixed_suffix,379,slot_48__bear__r01__c001,slot_48,bear,3,bear,sound_or_sensory_cues,medium,round_3,26,Heavy-pawed backcountry-wanderer displays a deep warning rumble in dense woodland beside a patch of dense brush.
fixed_suffix,380,slot_48__wolf__r01__c001,slot_48,wolf,3,bear,sound_or_sensory_cues,medium,round_3,26,A clear view shows amber-eyed pack sentinel with a long resonant howl answered across the valley near a rocky meadow.
fixed_suffix,381,slot_48__rabbit__r01__c003,slot_48,rabbit,6,rabbit,sound_or_sensory_cues,medium,round_3,22,Quick-footed burrow resident displays wide ears detecting movement beyond the hedge beside a narrow riverside path.
fixed_suffix,382,slot_48__deer__r04__c245,slot_48,deer,2,deer,sound_or_sensory_cues,medium,round_3,25,Antlered split-hoofed woodland browser displays large ears turning toward a broken twig beside soft morning light.
fixed_suffix,383,slot_48__horse__r04__c246,slot_48,horse,4,horse,sound_or_sensory_cues,medium,round_3,24,Saddle-wearing flowing-tailed riding companion displays mobile ears following a distant handler's voice beside low evening light.
fixed_suffix,384,slot_49__cat__r02__c081,slot_49,cat,0,cat,sound_or_sensory_cues,long,round_4,32,"Against a sunlit garden path, a sharp warning hiss with flattened ears defines striped hearthside-prowler; the background preserves its outline."
fixed_suffix,385,slot_49__dog__r01__c002,slot_49,dog,7,dog,sound_or_sensory_cues,long,round_4,29,"Keen-nosed scent-follower becomes recognizable through a drawn-out lonely call across the yard, while the moment appears unstaged."
fixed_suffix,386,slot_49__fox__r04__c241,slot_49,fox,6,rabbit,sound_or_sensory_cues,long,round_4,30,"Against a calm farmyard, short warning barks from dense cover defines amber-eyed meadow-prowler; the posture remains natural."
fixed_suffix,387,slot_49__bear__r02__c082,slot_49,bear,6,rabbit,sound_or_sensory_cues,long,round_4,31,"Within a sunlit garden path, bulky streamside-fisher demonstrates soft bawling notes from a smaller youngster, where the viewpoint remains level."
fixed_suffix,388,slot_49__wolf__r01__c003,slot_49,wolf,3,bear,sound_or_sensory_cues,long,round_4,29,"Social mountain hunter carries a long resonant howl answered across the valley across a shaded woodland edge; meanwhile, soft light preserves surface detail."
fixed_suffix,389,slot_49__rabbit__r04__c245,slot_49,rabbit,6,rabbit,sound_or_sensory_cues,long,round_4,32,"Soft-coated long-eared burrow resident carries fine whiskers testing the narrow tunnel across an open grassy clearing; meanwhile, nearby tracks indicate scale."
fixed_suffix,390,slot_49__deer__r03__c162,slot_49,deer,2,deer,sound_or_sensory_cues,long,round_4,31,"Against soft morning light, a sharp alarm snort followed by raised tails defines branch-antlered woodland traveler; its full body stays visible."
fixed_suffix,391,slot_49__horse__r01__c003,slot_49,horse,4,horse,sound_or_sensory_cues,long,round_4,30,"Within low evening light, upright-eared pasture grazer demonstrates a clear neigh carrying beyond the stable, where the pose shows balanced proportions."
fixed_suffix,392,slot_50__cat__r01__c001,slot_50,cat,6,rabbit,sound_or_sensory_cues,long,round_5,31,"Within a broad dirt trail, curled-tail home-companion demonstrates a sharp warning hiss with flattened ears, where nearby tracks indicate scale."
fixed_suffix,393,slot_50__dog__r01__c002,slot_50,dog,7,dog,sound_or_sensory_cues,long,round_5,31,"Within a shallow stream bank, wagging household-companion demonstrates quick breathy whines beside a closed door, where its full body stays visible."
fixed_suffix,394,slot_50__fox__r04__c245,slot_50,fox,6,rabbit,sound_or_sensory_cues,long,round_5,28,"Quiet yapping sounds during distant contact distinguishes slender nighttime-forager near a rocky meadow, where ground contact stays clear."
fixed_suffix,395,slot_50__bear__r07__c486,slot_50,bear,3,bear,sound_or_sensory_cues,long,round_5,28,"Within a misty hillside, massive shaggy-forager demonstrates a loud roar across an open riverbank, where surrounding plants provide scale."
fixed_suffix,396,slot_50__wolf__r04__c243,slot_50,wolf,3,bear,sound_or_sensory_cues,long,round_5,30,"Long-legged snow pack hunter becomes recognizable through a deep warning growl beneath raised neck fur, while the head and torso remain visible."
fixed_suffix,397,slot_50__rabbit__r05__c326,slot_50,rabbit,6,rabbit,sound_or_sensory_cues,long,round_5,29,"Beside a rocky meadow, small hopping burrow forager reveals near-silent chewing beneath constantly turning ears; the pose shows balanced proportions."
fixed_suffix,398,slot_50__deer__r01__c003,slot_50,deer,2,deer,sound_or_sensory_cues,long,round_5,29,"Beside a broad dirt trail, slender-legged forest grazer reveals large ears turning toward a broken twig; nearby tracks indicate scale."
fixed_suffix,399,slot_50__horse__r04__c244,slot_50,horse,4,horse,sound_or_sensory_cues,long,round_5,32,"Muscular maned farmyard traveler carries soft breath moving through wide nostrils across a shallow stream bank; meanwhile, its full body stays visible."
